#{"t_start": 1748828051.119742, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,30.95456
-200.0,200,31.03087
-200.0,200,31.107015
-200.0,200,31.18331
-200.0,200,31.259399
-200.0,200,31.335513
-200.0,200,31.411577
-200.0,200,31.487798
-200.0,200,31.564213
-200.0,200,31.640325
-200.0,200,31.716489
-200.0,200,31.79289
-200.0,200,31.869209
-200.0,200,31.947068
-200.0,200,32.023634
-200.0,200,32.100142
-200.0,200,32.176439
-200.0,200,32.252625
-200.0,200,32.329238
-200.0,200,32.405466
-200.0,200,32.481922
-200.0,200,32.55871
-197.0,197,32.63428
-200.0,200,32.711207
-200.0,200,32.787904
-200.0,200,32.864479
-200.0,200,32.941095
-200.0,200,33.017573
-200.0,200,33.094419
-200.0,200,33.170845
-200.0,200,33.24704
-200.0,200,33.323442
-200.0,200,33.399669
-200.0,200,33.475889
-200.0,200,33.55216
-200.0,200,33.628198
-165.0,165,33.691387
-172.0,172,33.756689
-200.0,200,33.833039
-200.0,200,33.909283
-200.0,200,33.985603
-200.0,200,34.062912
-200.0,200,34.139663
-200.0,200,34.216253
-200.0,200,34.292755
-200.0,200,34.369167
-200.0,200,34.445473
-200.0,200,34.521973
-200.0,200,34.598556
-200.0,200,34.674958
-200.0,200,34.751155
-200.0,200,34.827565
-153.0,153,34.885793
-200.0,200,34.961764
-200.0,200,35.038159
-200.0,200,35.11448
-200.0,200,35.19108
-200.0,200,35.267515
-200.0,200,35.344352
-200.0,200,35.421175
-200.0,200,35.497981
-200.0,200,35.574873
-200.0,200,35.651494
-200.0,200,35.72828
-200.0,200,35.805128
-200.0,200,35.881795
-151.0,151,35.939767
-200.0,200,36.016092
-200.0,200,36.091983
-200.0,200,36.168866
-169.0,169,36.233755
-200.0,200,36.31041
-200.0,200,36.386761
-200.0,200,36.463212
-200.0,200,36.539603
-200.0,200,36.61572
-200.0,200,36.692206
-157.0,157,36.752037
-155.0,155,36.811024
-200.0,200,36.887807
-200.0,200,36.964101
-200.0,200,37.040245
-200.0,200,37.116736
-152.0,152,37.174738
-185.0,185,37.245234
-200.0,200,37.32176
-156.0,156,37.381284
-200.0,200,37.457722
-164.0,164,37.520186
-191.0,191,37.592891
-200.0,200,37.669417
-200.0,200,37.745911
-200.0,200,37.822121
-200.0,200,37.89846
-157.0,157,37.958383
-146.0,146,38.014197
-200.0,200,38.090835
-200.0,200,38.167195
-200.0,200,38.243499
-200.0,200,38.321418
-200.0,200,38.398355
-200.0,200,38.475621
-200.0,200,38.552721
-200.0,200,38.629628
-200.0,200,38.706604
-200.0,200,38.783567
-200.0,200,38.860245
-200.0,200,38.937009
-200.0,200,39.01397
-200.0,200,39.090775
-200.0,200,39.166936
-200.0,200,39.244625
-200.0,200,39.325221
-200.0,200,39.409806
-200.0,200,39.487833
-200.0,200,39.565515
-200.0,200,39.642628
-200.0,200,39.719008
-200.0,200,39.795464
-200.0,200,39.871872
-200.0,200,39.94877
-200.0,200,40.025599
-200.0,200,40.102057
-200.0,200,40.178793
-200.0,200,40.255076
-200.0,200,40.331397
-200.0,200,40.407937
-200.0,200,40.485673
-200.0,200,40.562261
-200.0,200,40.639143
-200.0,200,40.715534
-200.0,200,40.791935
-200.0,200,40.86816
-200.0,200,40.944419
-168.0,168,41.008377
-200.0,200,41.08418
-200.0,200,41.160536
-200.0,200,41.236473
-200.0,200,41.312618
-200.0,200,41.389081
-200.0,200,41.46529
-200.0,200,41.541565
-174.0,174,41.607811
-200.0,200,41.683856
-200.0,200,41.759816
-200.0,200,41.835752
-200.0,200,41.912066
-200.0,200,41.988303
-200.0,200,42.064732
-200.0,200,42.141185
-182.0,182,42.210732
-200.0,200,42.287678
-200.0,200,42.36421
-180.0,180,42.433097
-200.0,200,42.509862
-200.0,200,42.58782
-86.0,86,42.620784
-173.0,173,42.687151
-200.0,200,42.763293
-200.0,200,42.83921
-175.0,175,42.905688
-165.0,165,42.96847
-200.0,200,43.044629
-200.0,200,43.120628
-200.0,200,43.196401
-175.0,175,43.263045
-166.0,166,43.326261
-200.0,200,43.402241
-93.0,93,43.437597
-154.0,154,43.495791
-200.0,200,43.571484
-152.0,152,43.629571
-156.0,156,43.688841
-200.0,200,43.764361
-160.0,160,43.825254
-153.0,153,43.88331
-146.0,146,43.938638
-172.0,172,44.004155
-131.0,131,44.053976
-94.0,94,44.089602
-200.0,200,44.165601
-150.0,150,44.222719
-166.0,166,44.285751
-135.0,135,44.33681
-152.0,152,44.394668
-89.0,89,44.428552
-187.0,187,44.499557
-95.0,95,44.535603
-151.0,151,44.59303
-159.0,159,44.653338
-98.0,98,44.691443
-83.0,83,44.723488
-152.0,152,44.782048
-99.0,99,44.820001
-176.0,176,44.887598
-166.0,166,44.951124
-92.0,92,44.986376
-84.0,84,45.018634
-156.0,156,45.078286
-165.0,165,45.141699
-162.0,162,45.203691
-155.0,155,45.262981
-191.0,191,45.33587
-145.0,145,45.391139
-154.0,154,45.449629
-101.0,101,45.488064
-146.0,146,45.543587
-154.0,154,45.602277
-162.0,162,45.663786
-167.0,167,45.727286
-88.0,88,45.76064
-147.0,147,45.816627
-145.0,145,45.871832
-146.0,146,45.927432
-144.0,144,45.982311
-91.0,91,46.016831
-161.0,161,46.078221
-86.0,86,46.111061
-85.0,85,46.146041
-90.0,90,46.184076
-143.0,143,46.270215
-104.0,104,46.315437
-171.0,171,46.389126
-93.0,93,46.428412
-152.0,152,46.493552
-109.0,109,46.53977
-161.0,161,46.636013
-148.0,148,46.694234
-148.0,148,46.751341
-84.0,84,46.783417
-147.0,147,46.841683
-90.0,90,46.876498
-159.0,159,46.937525
-149.0,149,46.994403
-149.0,149,47.051509
-149.0,149,47.108272
-149.0,149,47.165424
-89.0,89,47.199152
-85.0,85,47.231655
-85.0,85,47.264162
-200.0,200,47.340655
-89.0,89,47.374595
-83.0,83,47.4062
-155.0,155,47.465329
-87.0,87,47.498588
-141.0,141,47.552509
-148.0,148,47.608931
-83.0,83,47.640506
-145.0,145,47.695856
-83.0,83,47.727714
-85.0,85,47.760196
-143.0,143,47.814593
-156.0,156,47.874019
-90.0,90,47.908447
-151.0,151,47.965917
-145.0,145,48.02129
-90.0,90,48.05569
-146.0,146,48.111643
-152.0,152,48.169383
-150.0,150,48.226432
-200.0,200,48.302755
-145.0,145,48.358035
-160.0,160,48.418663
-150.0,150,48.476013
-143.0,143,48.530573
-200.0,200,48.608751
-86.0,86,48.678203
-147.0,147,48.760466
-144.0,144,48.841035
-85.0,85,48.87747
-142.0,142,48.941259
-159.0,159,49.008563
-87.0,87,49.044877
-150.0,150,49.113667
-151.0,151,49.191118
-151.0,151,49.249373
-158.0,158,49.310013
-147.0,147,49.366116
-149.0,149,49.423342
-146.0,146,49.479108
-143.0,143,49.533371
-145.0,145,49.588837
-143.0,143,49.643417
-144.0,144,49.698446
-142.0,142,49.752929
-139.0,139,49.806278
-151.0,151,49.864078
-147.0,147,49.920575
-146.0,146,49.977725
-144.0,144,50.033121
-200.0,200,50.109834
-146.0,146,50.166137
-147.0,147,50.251813
-143.0,143,50.308848
-139.0,139,50.363378
-148.0,148,50.420824
-141.0,141,50.47501
-152.0,152,50.532888
-143.0,143,50.58805
-139.0,139,50.641194
-200.0,200,50.717795
-142.0,142,50.772281
-144.0,144,50.827289
-143.0,143,50.881898
-156.0,156,50.941535
-138.0,138,50.994072
-200.0,200,51.083367
-143.0,143,51.138531
-148.0,148,51.195535
-138.0,138,51.248385
-143.0,143,51.302994
-150.0,150,51.360563
-144.0,144,51.41571
-140.0,140,51.469398
-139.0,139,51.522736
-200.0,200,51.599247
-139.0,139,51.652444
-140.0,140,51.705763
-197.0,197,51.781228
-142.0,142,51.835354
-137.0,137,51.887702
-144.0,144,51.942702
-138.0,138,51.99527
-138.0,138,52.048044
-140.0,140,52.101471
-152.0,152,52.159568
-142.0,142,52.213657
-142.0,142,52.267644
-138.0,138,52.320671
-142.0,142,52.374758
-142.0,142,52.428718
-145.0,145,52.484314
-142.0,142,52.538429
-142.0,142,52.592577
-139.0,139,52.645633
-142.0,142,52.700015
-144.0,144,52.754842
-200.0,200,52.831056
-144.0,144,52.886303
-143.0,143,52.94082
-137.0,137,52.993059
-200.0,200,53.069546
-142.0,142,53.123793
-145.0,145,53.179887
-151.0,151,53.238667
-200.0,200,53.316216
-164.0,164,53.379459
-200.0,200,53.456763
-136.0,136,53.509285
-200.0,200,53.586179
-143.0,143,53.641348
-191.0,191,53.715128
-200.0,200,53.792668
-142.0,142,53.847298
-143.0,143,53.901929
-149.0,149,53.958856
-145.0,145,54.014152
-133.0,133,54.065094
-145.0,145,54.120566
-200.0,200,54.196822
-151.0,151,54.28884
-200.0,200,54.369916
-200.0,200,54.447477
-200.0,200,54.52412
-162.0,162,54.586273
-157.0,157,54.646477
-164.0,164,54.709135
-160.0,160,54.770345
-200.0,200,54.846872
-155.0,155,54.906126
-200.0,200,54.983428
-122.0,122,55.030494
-200.0,200,55.10724
-160.0,160,55.16862
-200.0,200,55.245226
-200.0,200,55.322324
-200.0,200,55.399339
-182.0,182,55.469134
-163.0,163,55.531458
-200.0,200,55.60801
-200.0,200,55.684729
-172.0,172,55.750245
-200.0,200,55.827026
-173.0,173,55.893167
-200.0,200,55.969687
-129.0,129,56.019379
-200.0,200,56.095842
-168.0,168,56.160223
-114.0,114,56.203831
-196.0,196,56.278757
-126.0,126,56.326988
-200.0,200,56.403642
-168.0,168,56.467936
-200.0,200,56.544819
-128.0,128,56.594296
-170.0,170,56.660237
-200.0,200,56.737027
-177.0,177,56.805388
-151.0,151,56.863327
-164.0,164,56.926465
-118.0,118,56.972062
-200.0,200,57.049107
-200.0,200,57.126181
-151.0,151,57.183866
-165.0,165,57.246845
-180.0,180,57.315616
-122.0,122,57.362494
-133.0,133,57.413238
-200.0,200,57.493003
-180.0,180,57.572194
-166.0,166,57.637172
-195.0,195,57.712834
-134.0,134,57.765375
-165.0,165,57.828392
-172.0,172,57.894121
-163.0,163,57.956517
-163.0,163,58.018706
-193.0,193,58.092226
-149.0,149,58.149088
-153.0,153,58.207263
-165.0,165,58.270267
-200.0,200,58.346227
-124.0,124,58.393507
-157.0,157,58.453413
-200.0,200,58.529729
-175.0,175,58.596169
-200.0,200,58.672633
-148.0,148,58.729093
-200.0,200,58.805143
-174.0,174,58.87163
-147.0,147,58.927483
-200.0,200,59.003718
-185.0,185,59.074395
-178.0,178,59.142048
-171.0,171,59.207123
-200.0,200,59.283528
-162.0,162,59.345053
-165.0,165,59.407745
-184.0,184,59.478097
-166.0,166,59.541214
-200.0,200,59.618723
-200.0,200,59.695333
-191.0,191,59.76793
-162.0,162,59.838161
-178.0,178,59.917387
-123.0,123,59.9651
-144.0,144,60.021171
-200.0,200,60.10746
-200.0,200,60.184756
-159.0,159,60.246204
-177.0,177,60.314014
-160.0,160,60.375245
-200.0,200,60.451948
-153.0,153,60.510588
-200.0,200,60.587353
-150.0,150,60.644943
-200.0,200,60.721568
-156.0,156,60.78138
-173.0,173,60.847548
-145.0,145,60.90264
-103.0,103,60.941682
-153.0,153,60.999967
-94.0,94,61.035934
-182.0,182,61.105392
-92.0,92,61.140521
-151.0,151,61.198099
-200.0,200,61.274179
-90.0,90,61.308429
-200.0,200,61.384531
-200.0,200,61.460663
-140.0,140,61.513884
-200.0,200,61.589823
-89.0,89,61.623755
-158.0,158,61.683798
-200.0,200,61.762157
-89.0,89,61.795916
-166.0,166,61.859347
-200.0,200,61.935515
-156.0,156,61.995174
-146.0,146,62.050833
-93.0,93,62.086346
-92.0,92,62.121429
-160.0,160,62.182692
-165.0,165,62.245478
-200.0,200,62.321872
-200.0,200,62.398259
-158.0,158,62.458722
-148.0,148,62.515054
-166.0,166,62.578617
-169.0,169,62.642967
-200.0,200,62.719217
-200.0,200,62.795109
-200.0,200,62.871206
-109.0,109,62.91276
-96.0,96,62.949198
-200.0,200,63.025125
-154.0,154,63.083912
-163.0,163,63.146129
-91.0,91,63.180773
-170.0,170,63.245505
-146.0,146,63.301396
-168.0,168,63.365053
-200.0,200,63.44126
-164.0,164,63.50391
-149.0,149,63.560569
-104.0,104,63.600048
-200.0,200,63.676366
-200.0,200,63.752271
-174.0,174,63.81827
-179.0,179,63.888421
-164.0,164,63.951083
-200.0,200,64.027807
-190.0,190,64.101054
-173.0,173,64.167425
-200.0,200,64.244326
-200.0,200,64.321131
-200.0,200,64.398117
-200.0,200,64.475246
-200.0,200,64.552034
-200.0,200,64.629038
-151.0,151,64.686659
-200.0,200,64.762909
-191.0,191,64.835846
-200.0,200,64.911901
-97.0,97,64.948848
-200.0,200,65.02535
-200.0,200,65.101604
-97.0,97,65.138626
-125.0,125,65.186375
-99.0,99,65.224343
-170.0,170,65.289607
-163.0,163,65.35181
-179.0,179,65.420411
-153.0,153,65.478822
-85.0,85,65.511393
-91.0,91,65.546096
-96.0,96,65.584226
-200.0,200,65.667943
-85.0,85,65.703086
-200.0,200,65.784743
-166.0,166,65.853452
-200.0,200,65.933649
-186.0,186,66.008851
-200.0,200,66.087951
