#{"t_start": 1748826291.363014, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.007811
-200.0,200,0.013423
-200.0,200,0.01918
-200.0,200,0.024688
-200.0,200,0.030186
-200.0,200,0.104338
-200.0,200,0.174385
-200.0,200,0.244894
-200.0,200,0.315515
-200.0,200,0.385588
-200.0,200,0.455763
-200.0,200,0.526608
-200.0,200,0.597565
-200.0,200,0.667745
-200.0,200,0.738571
-200.0,200,0.827829
-200.0,200,0.903331
-200.0,200,0.973822
-200.0,200,1.044516
-200.0,200,1.115291
-200.0,200,1.186528
-200.0,200,1.25683
-200.0,200,1.328093
-200.0,200,1.39842
-200.0,200,1.470716
-200.0,200,1.544022
-200.0,200,1.617359
-200.0,200,1.688992
-200.0,200,1.761152
-200.0,200,1.832297
-200.0,200,1.903685
-200.0,200,1.975329
-200.0,200,2.046765
-200.0,200,2.118218
-200.0,200,2.189916
-200.0,200,2.261462
-200.0,200,2.332979
-200.0,200,2.404769
-200.0,200,2.47613
-200.0,200,2.547468
-200.0,200,2.619245
-200.0,200,2.690644
-200.0,200,2.762117
-200.0,200,2.835711
-200.0,200,2.909876
-200.0,200,2.983283
-200.0,200,3.056178
-200.0,200,3.129398
-200.0,200,3.203305
-200.0,200,3.276669
-200.0,200,3.350032
-200.0,200,3.422327
-200.0,200,3.509206
-200.0,200,3.582372
-200.0,200,3.65589
-200.0,200,3.728604
-200.0,200,3.801737
-200.0,200,3.898417
-200.0,200,3.971384
-200.0,200,4.044874
-200.0,200,4.118921
-200.0,200,4.203337
-200.0,200,4.292012
-200.0,200,4.376875
-200.0,200,4.467334
-200.0,200,4.54994
-200.0,200,4.635452
-200.0,200,4.710625
-200.0,200,4.785014
-200.0,200,4.86467
-200.0,200,4.937857
-200.0,200,5.010082
-200.0,200,5.082747
-200.0,200,5.155515
-200.0,200,5.228603
-200.0,200,5.301529
-200.0,200,5.374198
-200.0,200,5.447401
-200.0,200,5.520432
-200.0,200,5.593287
-200.0,200,5.666484
-200.0,200,5.739234
-200.0,200,5.812363
-200.0,200,5.885255
-200.0,200,5.966044
-200.0,200,6.050059
-200.0,200,6.128918
-200.0,200,6.20392
-200.0,200,6.278129
-200.0,200,6.355439
-200.0,200,6.430266
-200.0,200,6.504685
-200.0,200,6.582458
-200.0,200,6.659405
-200.0,200,6.739658
-200.0,200,6.817506
-200.0,200,6.891897
-200.0,200,6.966331
-200.0,200,7.040868
-200.0,200,7.123279
-200.0,200,7.200085
-200.0,200,7.274833
-200.0,200,7.349702
-200.0,200,7.424174
-200.0,200,7.499167
-200.0,200,7.66187
-200.0,200,7.740535
-200.0,200,7.819873
-200.0,200,7.907104
-200.0,200,7.981304
-200.0,200,8.063555
-200.0,200,8.162893
-200.0,200,8.263989
-200.0,200,8.390156
-200.0,200,8.512159
-200.0,200,8.594948
-200.0,200,8.678036
-200.0,200,8.788216
-200.0,200,8.864072
-200.0,200,8.939264
-200.0,200,9.014898
-200.0,200,9.090048
-200.0,200,9.165459
-200.0,200,9.240578
-200.0,200,9.315671
-200.0,200,9.390762
-200.0,200,9.465467
-200.0,200,9.541037
-200.0,200,9.616568
-200.0,200,9.692936
-200.0,200,9.768871
-200.0,200,9.843979
-200.0,200,9.919956
-200.0,200,10.094474
-200.0,200,10.210808
-200.0,200,10.29378
-200.0,200,10.370872
-200.0,200,10.447396
-200.0,200,10.52334
-200.0,200,10.598689
-200.0,200,10.674985
-200.0,200,10.750954
-200.0,200,10.827499
-200.0,200,10.903804
-200.0,200,10.982667
-200.0,200,11.089739
-200.0,200,11.168718
-200.0,200,11.246583
-200.0,200,11.323734
-200.0,200,11.400185
-200.0,200,11.477287
-200.0,200,11.554385
-200.0,200,11.631522
-200.0,200,11.707644
-200.0,200,11.784324
-200.0,200,11.860965
-200.0,200,11.967222
-200.0,200,12.051083
-200.0,200,12.132531
-200.0,200,12.214858
-200.0,200,12.339382
-200.0,200,12.686238
-200.0,200,12.924196
-200.0,200,13.063381
-200.0,200,13.195068
-200.0,200,13.285969
-200.0,200,13.39763
-200.0,200,13.5418
-200.0,200,13.626457
-200.0,200,13.709011
-200.0,200,13.785784
-200.0,200,13.891626
-200.0,200,13.972041
-200.0,200,14.097541
-200.0,200,14.174649
-200.0,200,14.251478
-200.0,200,14.328053
-200.0,200,14.404557
-200.0,200,14.480944
-200.0,200,14.558564
-200.0,200,14.635659
-200.0,200,14.713294
-200.0,200,14.790191
-200.0,200,14.871336
-200.0,200,14.980421
-200.0,200,15.075095
-200.0,200,15.163142
-200.0,200,15.241344
-200.0,200,15.318906
-200.0,200,15.395382
-200.0,200,15.472011
-200.0,200,15.548319
-200.0,200,15.624781
-200.0,200,15.701366
-200.0,200,15.777733
-200.0,200,15.854448
-200.0,200,15.931032
-200.0,200,16.007545
-200.0,200,16.084177
-200.0,200,16.160446
-200.0,200,16.237065
-200.0,200,16.313704
-200.0,200,16.390259
-200.0,200,16.466519
-200.0,200,16.542599
-200.0,200,16.663641
-200.0,200,16.749484
-200.0,200,16.831381
-200.0,200,16.912544
-200.0,200,17.019906
-200.0,200,17.147081
-200.0,200,17.230707
-200.0,200,17.31088
-200.0,200,17.388492
-200.0,200,17.4656
-200.0,200,17.54324
-200.0,200,17.621425
-200.0,200,17.699247
-200.0,200,17.777223
-200.0,200,17.854614
-200.0,200,18.025973
-200.0,200,18.140676
-200.0,200,18.235743
-200.0,200,18.359221
-200.0,200,18.450016
-200.0,200,18.53279
-200.0,200,18.617144
-200.0,200,18.723867
-200.0,200,18.840581
-200.0,200,18.923622
-200.0,200,19.002706
-200.0,200,19.080799
-200.0,200,19.162265
-200.0,200,19.23967
-200.0,200,19.316452
-200.0,200,19.39309
-200.0,200,19.470883
-200.0,200,19.548011
-200.0,200,19.624585
-200.0,200,19.701074
-200.0,200,19.777672
-200.0,200,19.853967
-200.0,200,19.930487
-200.0,200,20.00699
-200.0,200,20.083746
-200.0,200,20.16019
-200.0,200,20.236824
-200.0,200,20.313559
-200.0,200,20.389793
-200.0,200,20.466097
-200.0,200,20.542797
-200.0,200,20.619411
-200.0,200,20.696183
-200.0,200,20.773037
-200.0,200,20.849751
-200.0,200,20.928724
-200.0,200,21.008207
-200.0,200,21.085754
-200.0,200,21.162226
-200.0,200,21.238975
-200.0,200,21.315765
-200.0,200,21.392075
-200.0,200,21.468923
-200.0,200,21.545457
-200.0,200,21.621761
-200.0,200,21.698299
-200.0,200,21.774446
-200.0,200,21.851226
-200.0,200,21.927342
-200.0,200,22.003465
-200.0,200,22.082272
-200.0,200,22.158505
-200.0,200,22.235817
-200.0,200,22.31221
-200.0,200,22.388469
-200.0,200,22.468954
-200.0,200,22.556385
-200.0,200,22.634742
-200.0,200,22.712882
-200.0,200,22.793748
-200.0,200,22.885574
-200.0,200,22.96298
-200.0,200,23.045229
-200.0,200,23.124187
-200.0,200,23.200961
-200.0,200,23.277636
-200.0,200,23.35438
-200.0,200,23.431843
-200.0,200,23.508643
-200.0,200,23.585525
-200.0,200,23.66246
-200.0,200,23.739302
-200.0,200,23.816272
-200.0,200,23.893825
-200.0,200,23.970176
-200.0,200,24.046732
-200.0,200,24.123223
-200.0,200,24.199757
-200.0,200,24.276059
-200.0,200,24.352574
-200.0,200,24.429433
-200.0,200,24.506113
-200.0,200,24.582848
-200.0,200,24.658878
-200.0,200,24.735247
-200.0,200,24.811949
-200.0,200,24.888523
-200.0,200,24.965199
-200.0,200,25.041634
-200.0,200,25.118038
-200.0,200,25.194461
-200.0,200,25.272156
-200.0,200,25.348867
-200.0,200,25.425206
-200.0,200,25.501631
-200.0,200,25.578118
-200.0,200,25.654461
-200.0,200,25.730827
-200.0,200,25.807018
-200.0,200,25.883515
-200.0,200,25.960043
-200.0,200,26.036482
-200.0,200,26.113095
-200.0,200,26.189302
-200.0,200,26.265718
-200.0,200,26.344122
-200.0,200,26.420716
-200.0,200,26.497156
-200.0,200,26.573741
-200.0,200,26.65039
-200.0,200,26.727363
-200.0,200,26.804016
-200.0,200,26.880986
-200.0,200,26.957445
-200.0,200,27.033794
-200.0,200,27.110612
-200.0,200,27.187043
-200.0,200,27.263476
-200.0,200,27.340775
-200.0,200,27.417834
-200.0,200,27.502476
-200.0,200,27.579847
-200.0,200,27.656585
-200.0,200,27.733097
-200.0,200,27.809613
-200.0,200,27.886387
-200.0,200,27.962543
-200.0,200,28.039251
-200.0,200,28.115814
-200.0,200,28.191933
-200.0,200,28.27787
-200.0,200,28.363804
-200.0,200,28.472574
-200.0,200,28.555124
-200.0,200,28.639602
-200.0,200,28.73191
-200.0,200,28.826911
-200.0,200,28.925905
-200.0,200,29.003275
-200.0,200,29.079855
-200.0,200,29.157051
-200.0,200,29.233373
-200.0,200,29.309916
-200.0,200,29.386108
-200.0,200,29.463308
-200.0,200,29.540414
-200.0,200,29.616803
-200.0,200,29.693871
-200.0,200,29.770539
-200.0,200,29.847119
-200.0,200,29.923819
-200.0,200,30.000083
-200.0,200,30.076807
-200.0,200,30.15319
-200.0,200,30.229316
-200.0,200,30.306093
-200.0,200,30.382191
-200.0,200,30.458626
-200.0,200,30.534984
-200.0,200,30.611327
-200.0,200,30.688018
-200.0,200,30.764289
-200.0,200,30.841394
-200.0,200,30.91814
-200.0,200,30.994704
-200.0,200,31.071884
-200.0,200,31.148863
-200.0,200,31.226183
-200.0,200,31.302894
-200.0,200,31.379315
-200.0,200,31.455939
-200.0,200,31.53234
-200.0,200,31.609798
-200.0,200,31.686633
-200.0,200,31.763143
-200.0,200,31.839948
-200.0,200,31.916092
-200.0,200,32.000686
-200.0,200,32.079144
-200.0,200,32.155828
-200.0,200,32.23317
-200.0,200,32.310726
-200.0,200,32.386945
-200.0,200,32.463078
-200.0,200,32.539234
-200.0,200,32.615515
-200.0,200,32.691683
-200.0,200,32.768116
-200.0,200,32.84431
-200.0,200,32.920542
-200.0,200,32.996762
-200.0,200,33.073014
-200.0,200,33.149488
-200.0,200,33.225323
-200.0,200,33.30129
-200.0,200,33.377499
-200.0,200,33.453683
-200.0,200,33.529706
-200.0,200,33.606005
-200.0,200,33.682121
-200.0,200,33.759596
-200.0,200,33.8361
-200.0,200,33.912834
-200.0,200,33.989335
-200.0,200,34.065756
-200.0,200,34.14254
-200.0,200,34.219001
-200.0,200,34.295741
-200.0,200,34.372239
-200.0,200,34.448701
-200.0,200,34.52529
-200.0,200,34.601302
-200.0,200,34.677437
-200.0,200,34.753454
-200.0,200,34.82937
-200.0,200,34.905625
-200.0,200,34.981511
-200.0,200,35.057957
-200.0,200,35.134193
-200.0,200,35.210317
-200.0,200,35.286817
-200.0,200,35.362856
-200.0,200,35.439407
-200.0,200,35.515535
-200.0,200,35.591648
-200.0,200,35.668062
-200.0,200,35.744121
-200.0,200,35.820626
-200.0,200,35.89806
-200.0,200,35.974393
-200.0,200,36.05451
-200.0,200,36.142508
-200.0,200,36.222114
-200.0,200,36.299947
-200.0,200,36.376878
-200.0,200,36.453898
-200.0,200,36.530372
-200.0,200,36.613464
-200.0,200,36.696888
-200.0,200,36.781004
-200.0,200,36.860266
-200.0,200,36.936966
-200.0,200,37.013488
-200.0,200,37.089951
-200.0,200,37.197586
-200.0,200,37.527503
-200.0,200,37.640613
-200.0,200,37.731979
-200.0,200,37.81859
-200.0,200,37.908214
-200.0,200,38.029648
-200.0,200,38.1071
-200.0,200,38.18371
-200.0,200,38.259939
-200.0,200,38.336127
-200.0,200,38.412332
-200.0,200,38.488482
-200.0,200,38.564928
-200.0,200,38.640984
-200.0,200,38.717018
-200.0,200,38.800198
-200.0,200,38.877706
-200.0,200,38.957065
-200.0,200,39.03468
-200.0,200,39.111721
-200.0,200,39.189457
-200.0,200,39.270885
-200.0,200,39.351451
-200.0,200,39.432355
-200.0,200,39.514604
-200.0,200,39.593985
-200.0,200,39.670847
-200.0,200,39.749083
-200.0,200,39.826332
-200.0,200,39.90309
-200.0,200,39.983055
-200.0,200,40.063824
-200.0,200,40.147618
-200.0,200,40.228557
-200.0,200,40.306237
-200.0,200,40.385637
-200.0,200,40.464019
-200.0,200,40.544663
-200.0,200,40.622143
-200.0,200,40.698769
-200.0,200,40.775335
-200.0,200,40.85184
-200.0,200,40.930087
-200.0,200,41.00743
-200.0,200,41.085405
-200.0,200,41.171379
-200.0,200,41.320874
-200.0,200,41.422663
-200.0,200,41.521806
-200.0,200,41.614548
-200.0,200,41.693283
-200.0,200,41.779114
-200.0,200,41.859091
-200.0,200,41.936178
-200.0,200,42.013261
-200.0,200,42.090233
-200.0,200,42.169907
-200.0,200,42.254101
-200.0,200,42.348247
-200.0,200,42.428153
-200.0,200,42.507296
-200.0,200,42.584872
-200.0,200,42.663062
-200.0,200,42.739952
-200.0,200,42.816695
-200.0,200,42.89348
-200.0,200,42.970245
-200.0,200,43.047065
-200.0,200,43.123658
-200.0,200,43.201026
-200.0,200,43.278285
-200.0,200,43.354617
-200.0,200,43.431922
-200.0,200,43.51106
-200.0,200,43.588164
-200.0,200,43.665345
-200.0,200,43.742491
-200.0,200,43.819619
-200.0,200,43.938973
-200.0,200,44.024327
-200.0,200,44.103868
-200.0,200,44.183259
-200.0,200,44.269
-200.0,200,44.354842
-200.0,200,44.437613
-200.0,200,44.51564
-200.0,200,44.592294
-200.0,200,44.669256
-200.0,200,44.748481
-200.0,200,44.82572
-200.0,200,44.902537
-200.0,200,44.978853
-200.0,200,45.056504
-200.0,200,45.133218
-200.0,200,45.209646
-200.0,200,45.286034
-200.0,200,45.363359
-200.0,200,45.445628
-200.0,200,45.52849
-200.0,200,45.60739
-200.0,200,45.684553
-200.0,200,45.760944
-200.0,200,45.838545
-200.0,200,45.915216
-200.0,200,45.991538
-200.0,200,46.068249
-200.0,200,46.164671
-200.0,200,46.246648
-200.0,200,46.323807
-200.0,200,46.402211
-200.0,200,46.480607
-200.0,200,46.557209
-200.0,200,46.63371
-200.0,200,46.710353
-200.0,200,46.786536
-200.0,200,46.86275
-200.0,200,46.938971
-200.0,200,47.016601
-200.0,200,47.123813
-200.0,200,47.319037
-200.0,200,47.422008
-200.0,200,47.514853
-200.0,200,47.599333
-200.0,200,47.739998
-200.0,200,47.841173
-200.0,200,47.920891
-200.0,200,48.005907
-200.0,200,48.08553
-200.0,200,48.1668
-200.0,200,48.337432
-200.0,200,48.419368
-200.0,200,48.49717
-200.0,200,48.579618
-200.0,200,48.659576
-200.0,200,48.737442
-200.0,200,48.819252
-200.0,200,48.901868
-200.0,200,48.986395
-200.0,200,49.065914
-200.0,200,49.150667
-200.0,200,49.234451
-200.0,200,49.313004
-200.0,200,49.39014
-200.0,200,49.470599
-200.0,200,49.551074
-200.0,200,49.628658
-200.0,200,49.707699
-200.0,200,49.786587
-200.0,200,49.882834
-200.0,200,49.968949
-200.0,200,50.093216
-200.0,200,50.176202
-200.0,200,50.260943
-200.0,200,50.343663
-200.0,200,50.427839
-200.0,200,50.510671
-200.0,200,50.594038
-200.0,200,50.674972
-200.0,200,50.755
-200.0,200,50.833021
-200.0,200,50.910245
-200.0,200,50.986905
-200.0,200,51.063678
-200.0,200,51.142498
-200.0,200,51.220582
-200.0,200,51.299477
-200.0,200,51.376208
-200.0,200,51.454821
-200.0,200,51.531587
-200.0,200,51.60821
-200.0,200,51.684907
-200.0,200,51.767893
-200.0,200,51.860711
-200.0,200,51.94792
-200.0,200,52.056944
-200.0,200,52.14077
-200.0,200,52.219247
-200.0,200,52.299864
-200.0,200,52.378807
-200.0,200,52.456095
-200.0,200,52.533566
-200.0,200,52.610108
-200.0,200,52.686998
-200.0,200,52.763245
-200.0,200,52.839892
-200.0,200,52.917965
-200.0,200,52.995056
-200.0,200,53.076924
-200.0,200,53.157044
-200.0,200,53.234308
-200.0,200,53.311514
-200.0,200,53.3881
-200.0,200,53.464882
-200.0,200,53.542773
-200.0,200,53.625552
-200.0,200,53.708648
-200.0,200,53.786288
-200.0,200,53.863133
-200.0,200,53.939675
-200.0,200,54.017246
-200.0,200,54.094716
-200.0,200,54.171341
-200.0,200,54.248463
-200.0,200,54.325116
-200.0,200,54.402143
-200.0,200,54.47923
-200.0,200,54.555867
-200.0,200,54.637439
-200.0,200,54.71659
-200.0,200,54.79395
-200.0,200,54.871179
-200.0,200,54.950578
-200.0,200,55.031192
-200.0,200,55.108311
-200.0,200,55.185132
-200.0,200,55.262513
-200.0,200,55.33947
-200.0,200,55.416286
-200.0,200,55.492661
-200.0,200,55.56924
-200.0,200,55.64616
-200.0,200,55.722606
-200.0,200,55.799349
-200.0,200,55.875908
-200.0,200,55.95208
-200.0,200,56.029073
-200.0,200,56.11081
-200.0,200,56.189565
-200.0,200,56.266141
-200.0,200,56.342442
-200.0,200,56.419191
-200.0,200,56.495513
-200.0,200,56.572065
-200.0,200,56.648522
-200.0,200,56.724812
-200.0,200,56.803857
-200.0,200,56.882889
-200.0,200,56.959575
-200.0,200,57.035953
-200.0,200,57.116973
-200.0,200,57.244486
-200.0,200,57.372652
-200.0,200,57.453922
-200.0,200,57.543692
-200.0,200,57.624164
-200.0,200,57.703445
-200.0,200,57.780498
-200.0,200,57.905253
-200.0,200,57.992805
-200.0,200,58.083513
-200.0,200,58.169248
-200.0,200,58.249291
-200.0,200,58.327823
-200.0,200,58.404759
-200.0,200,58.481563
-200.0,200,58.563978
-200.0,200,58.650788
-200.0,200,58.756601
-200.0,200,58.896658
-200.0,200,58.979487
-200.0,200,59.069371
-200.0,200,59.151381
-200.0,200,59.231056
-200.0,200,59.309454
-200.0,200,59.386502
-200.0,200,59.463657
-200.0,200,59.540501
-200.0,200,59.617613
-200.0,200,59.695525
-200.0,200,59.773034
-200.0,200,59.854854
-200.0,200,59.932507
-200.0,200,60.009249
-200.0,200,60.085704
-200.0,200,60.161933
-200.0,200,60.238624
-200.0,200,60.315232
-200.0,200,60.39491
-200.0,200,60.473323
-200.0,200,60.550499
-200.0,200,60.627234
-200.0,200,60.70391
-200.0,200,60.780753
-200.0,200,60.857008
-200.0,200,60.933307
-200.0,200,61.016297
-200.0,200,61.135904
-200.0,200,61.21442
-198.0,198,61.291151
-200.0,200,61.367733
-200.0,200,61.445886
-200.0,200,61.522612
-200.0,200,61.599333
-200.0,200,61.675714
-200.0,200,61.75205
-200.0,200,61.828684
-200.0,200,61.905225
-200.0,200,61.981835
-200.0,200,62.061087
-172.0,172,62.127662
-165.0,165,62.191072
-200.0,200,62.267566
-200.0,200,62.34393
-200.0,200,62.420235
-200.0,200,62.496417
-200.0,200,62.572841
-200.0,200,62.653832
-165.0,165,62.717106
-200.0,200,62.795998
-200.0,200,62.873089
-200.0,200,62.950183
-200.0,200,63.027161
-200.0,200,63.103744
-180.0,180,63.172672
-200.0,200,63.248902
-200.0,200,63.325393
-200.0,200,63.401785
-200.0,200,63.478109
-167.0,167,63.543525
-200.0,200,63.620502
-200.0,200,63.70791
-158.0,158,63.772503
-171.0,171,63.84495
-200.0,200,63.97186
-200.0,200,64.085368
-200.0,200,64.192958
-192.0,192,64.270571
-200.0,200,64.350894
-200.0,200,64.430568
-200.0,200,64.508224
-200.0,200,64.585149
-200.0,200,64.663299
-200.0,200,64.745113
-200.0,200,64.826418
-194.0,194,64.90452
-200.0,200,64.984302
-200.0,200,65.068859
-200.0,200,65.14848
-200.0,200,65.231135
-200.0,200,65.318964
-200.0,200,65.395732
-200.0,200,65.472815
-200.0,200,65.549355
-200.0,200,65.625972
-200.0,200,65.704466
-200.0,200,65.781074
-200.0,200,65.857499
-200.0,200,65.93376
-200.0,200,66.010155
-200.0,200,66.086739
-200.0,200,66.162869
-200.0,200,66.239428
-200.0,200,66.315707
-164.0,164,66.378285
-153.0,153,66.436644
-200.0,200,66.51304
-200.0,200,66.589108
-200.0,200,66.665186
-200.0,200,66.741503
-200.0,200,66.817826
-200.0,200,66.89394
-200.0,200,66.970346
-175.0,175,67.037167
