#{"t_start": 1748827232.3557172, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,10.008838
-200.0,200,10.101052
-200.0,200,10.218199
-200.0,200,10.341651
-200.0,200,10.434381
-200.0,200,10.525315
-200.0,200,10.631213
-200.0,200,10.729906
-200.0,200,10.809897
-200.0,200,10.892665
-200.0,200,10.974009
-200.0,200,11.051844
-200.0,200,11.128646
-200.0,200,11.205438
-200.0,200,11.282187
-200.0,200,11.358943
-200.0,200,11.435938
-200.0,200,11.512469
-200.0,200,11.589538
-200.0,200,11.670408
-200.0,200,11.747605
-200.0,200,11.824769
-200.0,200,11.901504
-200.0,200,11.978324
-200.0,200,12.055583
-200.0,200,12.132489
-200.0,200,12.209507
-200.0,200,12.287642
-200.0,200,12.364824
-200.0,200,12.442197
-200.0,200,12.519468
-200.0,200,12.609412
-200.0,200,12.690887
-200.0,200,12.768374
-200.0,200,12.845557
-200.0,200,12.922609
-200.0,200,12.99918
-200.0,200,13.075621
-200.0,200,13.15214
-200.0,200,13.228815
-200.0,200,13.305337
-200.0,200,13.381902
-200.0,200,13.460362
-200.0,200,13.541407
-200.0,200,13.628254
-200.0,200,13.709691
-200.0,200,13.795676
-200.0,200,13.873478
-200.0,200,13.952151
-200.0,200,14.02949
-200.0,200,14.106317
-200.0,200,14.183055
-200.0,200,14.260475
-200.0,200,14.339006
-200.0,200,14.418419
-200.0,200,14.497485
-200.0,200,14.574792
-200.0,200,14.651752
-200.0,200,14.728939
-200.0,200,14.806044
-200.0,200,14.884738
-200.0,200,14.962138
-200.0,200,15.041255
-200.0,200,15.119674
-200.0,200,15.199146
-200.0,200,15.276397
-200.0,200,15.353256
-200.0,200,15.436312
-200.0,200,15.517159
-200.0,200,15.633983
-200.0,200,15.71878
-200.0,200,15.803845
-200.0,200,15.887954
-200.0,200,16.045615
-200.0,200,16.123946
-200.0,200,16.203232
-200.0,200,16.282022
-200.0,200,16.358938
-200.0,200,16.438443
-200.0,200,16.522058
-200.0,200,16.610904
-200.0,200,16.689982
-200.0,200,16.768402
-200.0,200,16.845662
-200.0,200,16.924075
-200.0,200,17.002874
-200.0,200,17.081465
-200.0,200,17.158501
-200.0,200,17.237246
-200.0,200,17.315901
-200.0,200,17.392722
-200.0,200,17.471011
-200.0,200,17.547852
-200.0,200,17.624366
-200.0,200,17.702439
-200.0,200,17.78012
-200.0,200,17.857802
-200.0,200,17.934426
-200.0,200,18.012027
-200.0,200,18.089204
-200.0,200,18.166042
-200.0,200,18.242646
-200.0,200,18.320904
-200.0,200,18.397917
-200.0,200,18.474888
-200.0,200,18.553405
-200.0,200,18.633097
-200.0,200,18.713657
-200.0,200,18.791264
-200.0,200,18.868492
-200.0,200,18.945446
-200.0,200,19.022658
-200.0,200,19.101322
-200.0,200,19.178247
-200.0,200,19.254979
-200.0,200,19.331528
-200.0,200,19.408769
-200.0,200,19.48528
-200.0,200,19.561838
-200.0,200,19.638532
-200.0,200,19.715001
-200.0,200,19.791567
-200.0,200,19.867803
-200.0,200,19.944487
-200.0,200,20.021097
-200.0,200,20.097253
-200.0,200,20.174105
-200.0,200,20.25015
-200.0,200,20.326649
-200.0,200,20.403547
-200.0,200,20.480294
-200.0,200,20.557027
-200.0,200,20.634137
-200.0,200,20.712115
-200.0,200,20.790301
-200.0,200,20.867151
-200.0,200,20.946066
-200.0,200,21.025064
-200.0,200,21.102426
-200.0,200,21.179436
-200.0,200,21.256048
-200.0,200,21.332919
-200.0,200,21.409691
-200.0,200,21.486197
-200.0,200,21.563158
-200.0,200,21.641018
-200.0,200,21.720473
-200.0,200,21.797542
-200.0,200,21.874388
-200.0,200,21.951317
-200.0,200,22.028303
-200.0,200,22.105301
-200.0,200,22.181232
-200.0,200,22.257669
-200.0,200,22.334481
-200.0,200,22.411159
-200.0,200,22.487906
-200.0,200,22.564571
-200.0,200,22.641071
-200.0,200,22.717791
-200.0,200,22.79446
-200.0,200,22.871163
-200.0,200,22.949763
-200.0,200,23.028102
-200.0,200,23.10927
-200.0,200,23.19629
-200.0,200,23.27505
-200.0,200,23.352986
-200.0,200,23.429821
-200.0,200,23.508542
-200.0,200,23.5852
-200.0,200,23.662118
-200.0,200,23.738892
-200.0,200,23.815658
-200.0,200,23.892751
-200.0,200,23.969773
-200.0,200,24.046575
-200.0,200,24.123417
-200.0,200,24.200561
-200.0,200,24.278004
-200.0,200,24.354328
-200.0,200,24.431014
-200.0,200,24.507614
-200.0,200,24.583937
-200.0,200,24.660558
-200.0,200,24.737436
-200.0,200,24.813941
-200.0,200,24.890593
-200.0,200,24.969376
-200.0,200,25.052044
-200.0,200,25.137851
-200.0,200,25.216521
-200.0,200,25.294878
-200.0,200,25.373962
-200.0,200,25.452356
-200.0,200,25.529252
-200.0,200,25.606377
-200.0,200,25.682857
-200.0,200,25.771674
-200.0,200,25.880586
-200.0,200,25.964621
-200.0,200,26.046918
-200.0,200,26.128924
-200.0,200,26.223985
-200.0,200,26.319869
-200.0,200,26.396815
-200.0,200,26.473353
-200.0,200,26.549879
-200.0,200,26.626287
-200.0,200,26.702783
-200.0,200,26.779228
-200.0,200,26.855587
-200.0,200,26.933276
-200.0,200,27.015119
-200.0,200,27.103339
-200.0,200,27.183853
-200.0,200,27.263924
-200.0,200,27.342249
-200.0,200,27.420377
-200.0,200,27.49922
-200.0,200,27.577234
-200.0,200,27.655399
-200.0,200,27.73324
-200.0,200,27.809804
-200.0,200,27.888381
-200.0,200,27.965671
-200.0,200,28.044086
-200.0,200,28.120964
-200.0,200,28.197771
-200.0,200,28.274593
-200.0,200,28.352659
-200.0,200,28.430094
-200.0,200,28.50786
-200.0,200,28.586742
-200.0,200,28.66434
-200.0,200,28.743144
-200.0,200,28.820963
-200.0,200,28.897796
-200.0,200,29.088605
-200.0,200,29.181011
-200.0,200,29.261007
-200.0,200,29.339371
-200.0,200,29.416458
-200.0,200,29.493394
-200.0,200,29.571764
-200.0,200,29.649075
-200.0,200,29.726751
-200.0,200,29.805554
-200.0,200,29.883027
-200.0,200,29.960495
-200.0,200,30.03886
-200.0,200,30.116075
-200.0,200,30.193284
-200.0,200,30.270351
-200.0,200,30.347613
-200.0,200,30.42439
-200.0,200,30.503472
-200.0,200,30.581701
-200.0,200,30.659254
-200.0,200,30.738218
-200.0,200,30.815179
-200.0,200,30.891597
-200.0,200,30.968145
-200.0,200,31.044719
-200.0,200,31.123108
-200.0,200,31.200746
-200.0,200,31.278209
-200.0,200,31.35747
-200.0,200,31.436586
-200.0,200,31.515088
-200.0,200,31.593064
-200.0,200,31.671702
-200.0,200,31.750889
-200.0,200,31.828238
-200.0,200,31.905228
-200.0,200,31.982793
-200.0,200,32.060574
-200.0,200,32.139587
-200.0,200,32.219766
-200.0,200,32.297751
-200.0,200,32.374843
-200.0,200,32.45322
-200.0,200,32.530825
-200.0,200,32.607772
-200.0,200,32.684341
-200.0,200,32.761067
-200.0,200,32.837956
-200.0,200,32.914693
-200.0,200,32.99207
-200.0,200,33.074533
-200.0,200,33.161849
-200.0,200,33.241923
-200.0,200,33.320529
-200.0,200,33.398812
-200.0,200,33.477688
-200.0,200,33.556116
-200.0,200,33.635203
-200.0,200,33.713731
-200.0,200,33.791565
-200.0,200,33.868656
-200.0,200,33.945524
-200.0,200,34.022034
-200.0,200,34.098813
-200.0,200,34.175276
-200.0,200,34.251818
-200.0,200,34.328427
-200.0,200,34.405145
-200.0,200,34.481651
-200.0,200,34.558129
-200.0,200,34.634695
-200.0,200,34.711266
-200.0,200,34.787748
-200.0,200,34.86441
-200.0,200,34.941019
-200.0,200,35.017541
-200.0,200,35.094427
-200.0,200,35.171482
-200.0,200,35.248619
-200.0,200,35.325623
-200.0,200,35.402905
-200.0,200,35.479869
-200.0,200,35.556748
-200.0,200,35.63444
-200.0,200,35.715221
-200.0,200,35.792756
-200.0,200,35.871537
-200.0,200,35.948861
-200.0,200,36.025601
-200.0,200,36.102478
-200.0,200,36.181007
-200.0,200,36.25785
-200.0,200,36.335453
-200.0,200,36.413273
-200.0,200,36.491019
-200.0,200,36.568524
-200.0,200,36.645238
-200.0,200,36.723864
-200.0,200,36.803324
-200.0,200,36.880473
-200.0,200,36.959123
-200.0,200,37.038217
-200.0,200,37.117428
-200.0,200,37.194374
-200.0,200,37.271057
-200.0,200,37.347819
-200.0,200,37.424285
-200.0,200,37.502242
-200.0,200,37.579649
-200.0,200,37.656145
-200.0,200,37.735039
-200.0,200,37.822689
-200.0,200,37.903964
-200.0,200,37.982223
-200.0,200,38.06039
-200.0,200,38.138231
-200.0,200,38.215116
-200.0,200,38.291651
-200.0,200,38.368593
-200.0,200,38.445088
-200.0,200,38.521664
-200.0,200,38.598257
-200.0,200,38.675084
-200.0,200,38.751643
-200.0,200,38.828253
-200.0,200,38.905052
-200.0,200,38.981874
-200.0,200,39.058265
-200.0,200,39.134885
-200.0,200,39.211503
-200.0,200,39.288096
-200.0,200,39.364958
-200.0,200,39.441589
-200.0,200,39.521215
-200.0,200,39.612198
-200.0,200,39.691366
-200.0,200,39.769153
-200.0,200,39.845903
-200.0,200,39.923151
-200.0,200,39.999435
-200.0,200,40.076068
-200.0,200,40.152415
-200.0,200,40.229007
-200.0,200,40.305159
-200.0,200,40.381509
-200.0,200,40.458562
-200.0,200,40.535176
-200.0,200,40.611868
-200.0,200,40.688413
-200.0,200,40.764772
-200.0,200,40.841487
-200.0,200,40.918125
-200.0,200,40.994857
-200.0,200,41.071269
-200.0,200,41.147497
-200.0,200,41.223943
-200.0,200,41.300169
-200.0,200,41.376675
-200.0,200,41.453232
-200.0,200,41.529818
-200.0,200,41.606473
-200.0,200,41.685363
-200.0,200,41.76394
-200.0,200,41.841582
-200.0,200,41.920305
-200.0,200,41.998215
-200.0,200,42.075975
-200.0,200,42.153067
-200.0,200,42.232955
-200.0,200,42.311172
-200.0,200,42.388829
-200.0,200,42.469296
-200.0,200,42.547919
-200.0,200,42.625116
-200.0,200,42.703638
-200.0,200,42.781592
-200.0,200,42.858606
-200.0,200,42.936126
-200.0,200,43.014469
-200.0,200,43.095393
-200.0,200,43.175093
-200.0,200,43.256544
-200.0,200,43.337194
-200.0,200,43.429182
-200.0,200,43.509639
-200.0,200,43.588939
-200.0,200,43.666582
-200.0,200,43.747012
-200.0,200,43.825282
-200.0,200,43.902236
-200.0,200,43.981028
-200.0,200,44.05867
-200.0,200,44.135676
-200.0,200,44.214712
-200.0,200,44.294309
-200.0,200,44.372659
-200.0,200,44.451389
-200.0,200,44.530195
-200.0,200,44.60949
-200.0,200,44.698282
-200.0,200,44.811846
-200.0,200,44.897608
-200.0,200,44.984982
-200.0,200,45.071732
-200.0,200,45.192353
-200.0,200,45.272931
-200.0,200,45.351292
-200.0,200,45.428756
-200.0,200,45.507533
-200.0,200,45.588155
-200.0,200,45.666965
-200.0,200,45.746002
-200.0,200,45.824703
-200.0,200,45.902456
-200.0,200,45.980243
-200.0,200,46.058746
-200.0,200,46.135495
-200.0,200,46.212456
-200.0,200,46.288636
-200.0,200,46.366778
-200.0,200,46.445891
-200.0,200,46.522597
-200.0,200,46.59946
-200.0,200,46.675879
-200.0,200,46.753623
-200.0,200,46.830577
-200.0,200,46.906921
-200.0,200,46.983989
-200.0,200,47.060915
-200.0,200,47.137273
-200.0,200,47.213813
-200.0,200,47.291124
-200.0,200,47.367658
-200.0,200,47.443804
-200.0,200,47.521619
-200.0,200,47.598734
-200.0,200,47.675218
-200.0,200,47.752454
-200.0,200,47.829693
-200.0,200,47.906388
-200.0,200,47.983536
-200.0,200,48.06158
-200.0,200,48.142465
-200.0,200,48.230396
-200.0,200,48.309939
-200.0,200,48.390991
-200.0,200,48.470468
-200.0,200,48.549255
-200.0,200,48.626469
-200.0,200,48.704224
-200.0,200,48.782978
-200.0,200,48.860473
-200.0,200,48.938031
-200.0,200,49.015415
-200.0,200,49.093325
-200.0,200,49.170833
-200.0,200,49.247641
-200.0,200,49.32605
-200.0,200,49.403349
-200.0,200,49.480508
-200.0,200,49.558705
-200.0,200,49.636178
-200.0,200,49.713528
-200.0,200,49.790853
-200.0,200,49.868777
-200.0,200,49.946126
-200.0,200,50.022959
-200.0,200,50.10171
-200.0,200,50.178766
-200.0,200,50.255308
-200.0,200,50.333104
-200.0,200,50.410185
-200.0,200,50.486936
-200.0,200,50.56572
-200.0,200,50.643933
-200.0,200,50.721448
-200.0,200,50.79888
-200.0,200,50.877594
-200.0,200,50.954472
-200.0,200,51.031238
-200.0,200,51.11024
-200.0,200,51.187742
-200.0,200,51.265192
-200.0,200,51.343166
-200.0,200,51.420969
-200.0,200,51.498198
-200.0,200,51.57578
-200.0,200,51.653322
-200.0,200,51.730351
-200.0,200,51.807103
-200.0,200,51.885392
-200.0,200,51.962916
-200.0,200,52.040168
-200.0,200,52.118519
-200.0,200,52.196135
-200.0,200,52.273588
-200.0,200,52.352798
-200.0,200,52.434921
-200.0,200,52.52089
-200.0,200,52.59989
-200.0,200,52.680539
-200.0,200,52.758194
-200.0,200,52.835232
-200.0,200,52.913565
-200.0,200,52.990682
-200.0,200,53.067829
-200.0,200,53.145557
-200.0,200,53.223037
-200.0,200,53.299725
-200.0,200,53.377274
-200.0,200,53.454937
-200.0,200,53.531755
-200.0,200,53.608854
-200.0,200,53.687296
-200.0,200,53.764542
-200.0,200,53.841663
-200.0,200,53.919715
-200.0,200,53.997085
-200.0,200,54.074361
-200.0,200,54.152066
-200.0,200,54.229824
-200.0,200,54.306874
-200.0,200,54.38459
-200.0,200,54.46231
-200.0,200,54.539278
-200.0,200,54.616028
-200.0,200,54.694773
-200.0,200,54.772232
-200.0,200,54.850789
-200.0,200,54.929347
-200.0,200,55.007737
-200.0,200,55.085392
-200.0,200,55.163693
-200.0,200,55.241601
-200.0,200,55.318771
-200.0,200,55.396597
-200.0,200,55.474707
-200.0,200,55.552202
-200.0,200,55.629204
-200.0,200,55.7077
-200.0,200,55.785192
-200.0,200,55.862257
-200.0,200,55.940634
-200.0,200,56.017958
-200.0,200,56.095213
-200.0,200,56.172837
-200.0,200,56.250896
-200.0,200,56.32784
-200.0,200,56.404636
-200.0,200,56.482489
-200.0,200,56.559834
-200.0,200,56.636575
-200.0,200,56.715271
-200.0,200,56.793268
-200.0,200,56.870343
-200.0,200,56.949358
-200.0,200,57.027049
-200.0,200,57.10464
-200.0,200,57.181897
-200.0,200,57.260637
-200.0,200,57.338486
-200.0,200,57.415675
-200.0,200,57.494258
-200.0,200,57.571728
-200.0,200,57.648785
-200.0,200,57.726989
-200.0,200,57.805101
-200.0,200,57.882489
-200.0,200,57.973506
-200.0,200,58.055082
-200.0,200,58.132618
-200.0,200,58.210043
-200.0,200,58.288201
-200.0,200,58.365306
-200.0,200,58.441985
-200.0,200,58.520034
-200.0,200,58.597623
-200.0,200,58.674672
-200.0,200,58.752459
-200.0,200,58.829891
-200.0,200,58.908721
-200.0,200,58.989497
-200.0,200,59.078426
-200.0,200,59.159605
-200.0,200,59.237553
-200.0,200,59.31579
-200.0,200,59.392609
-200.0,200,59.469024
-200.0,200,59.546794
-200.0,200,59.624013
-200.0,200,59.700533
-200.0,200,59.777778
-200.0,200,59.854885
-200.0,200,59.931539
-200.0,200,60.008791
-200.0,200,60.086077
-200.0,200,60.162857
-200.0,200,60.240238
-200.0,200,60.31803
-200.0,200,60.395246
-200.0,200,60.47204
-200.0,200,60.550298
-200.0,200,60.627346
-200.0,200,60.703726
-200.0,200,60.78151
-200.0,200,60.859266
-200.0,200,60.936039
-200.0,200,61.013401
-200.0,200,61.09088
-200.0,200,61.168187
-200.0,200,61.246471
-200.0,200,61.324579
-200.0,200,61.402285
-200.0,200,61.479199
-200.0,200,61.557178
-200.0,200,61.634257
-200.0,200,61.711052
-200.0,200,61.788257
-200.0,200,61.865923
-200.0,200,61.942848
-200.0,200,62.019394
-200.0,200,62.097905
-200.0,200,62.175661
-200.0,200,62.252126
-200.0,200,62.33037
-200.0,200,62.408019
-200.0,200,62.484856
-200.0,200,62.562471
-200.0,200,62.640739
-200.0,200,62.717734
-200.0,200,62.794448
-200.0,200,62.873344
-200.0,200,62.950729
-200.0,200,63.027378
-200.0,200,63.105859
-200.0,200,63.183928
-200.0,200,63.260914
-200.0,200,63.339734
-200.0,200,63.417876
-200.0,200,63.495056
-200.0,200,63.572185
-200.0,200,63.649695
-200.0,200,63.728016
-200.0,200,63.80498
-200.0,200,63.884051
-200.0,200,63.961978
-200.0,200,64.038522
-200.0,200,64.116503
-200.0,200,64.193666
-200.0,200,64.270437
-200.0,200,64.347838
-200.0,200,64.426027
-200.0,200,64.503315
-200.0,200,64.579927
-200.0,200,64.658316
-200.0,200,64.735943
-200.0,200,64.81233
-200.0,200,64.891005
-200.0,200,64.968322
-200.0,200,65.045207
-200.0,200,65.122931
-200.0,200,65.201158
-200.0,200,65.284047
-200.0,200,65.441396
-200.0,200,65.536327
-200.0,200,65.624653
-200.0,200,65.711094
-200.0,200,65.805072
-200.0,200,65.920422
-200.0,200,66.000576
-200.0,200,66.07874
-200.0,200,66.157047
-200.0,200,66.235447
-200.0,200,66.312682
-200.0,200,66.389688
-200.0,200,66.468615
-200.0,200,66.546617
-200.0,200,66.624121
-200.0,200,66.702401
-200.0,200,66.780295
-200.0,200,66.857371
-200.0,200,66.935346
-200.0,200,67.013245
-200.0,200,67.090135
-200.0,200,67.167294
-200.0,200,67.246049
-200.0,200,67.323222
-200.0,200,67.400238
-200.0,200,67.478433
-200.0,200,67.555753
-200.0,200,67.634598
-200.0,200,67.713698
-200.0,200,67.791633
-200.0,200,67.86939
-200.0,200,67.947188
-200.0,200,68.026338
-200.0,200,68.10374
-200.0,200,68.181521
-200.0,200,68.259706
-200.0,200,68.336955
-200.0,200,68.413959
-200.0,200,68.49574
-200.0,200,68.578985
-200.0,200,68.665168
-200.0,200,68.746356
-200.0,200,68.826219
-200.0,200,68.903915
-200.0,200,68.982556
-200.0,200,69.061051
-200.0,200,69.138481
-200.0,200,69.216552
-200.0,200,69.294941
-200.0,200,69.373593
-200.0,200,69.451202
-200.0,200,69.53078
-200.0,200,69.609046
-200.0,200,69.686205
-200.0,200,69.766189
-200.0,200,69.845272
-200.0,200,69.922842
-200.0,200,70.001165
-200.0,200,70.078657
-200.0,200,70.156559
-200.0,200,70.234255
-200.0,200,70.312543
-200.0,200,70.390644
-200.0,200,70.467593
-200.0,200,70.546731
-200.0,200,70.623967
-186.0,186,70.695542
-200.0,200,70.774099
-200.0,200,70.85195
-200.0,200,70.929052
-200.0,200,71.006493
-200.0,200,71.084292
-200.0,200,71.162116
-200.0,200,71.238909
-200.0,200,71.317896
-197.0,197,71.393823
-200.0,200,71.471081
-200.0,200,71.55001
-200.0,200,71.627739
-200.0,200,71.70533
-200.0,200,71.785164
-200.0,200,71.878698
-200.0,200,71.958052
-200.0,200,72.038878
-200.0,200,72.118495
-200.0,200,72.197274
-200.0,200,72.277528
-200.0,200,72.35503
-200.0,200,72.432355
-200.0,200,72.509531
-200.0,200,72.586342
-200.0,200,72.663019
-200.0,200,72.739792
-200.0,200,72.81646
-200.0,200,72.893541
-200.0,200,72.97067
-200.0,200,73.047511
-200.0,200,73.125029
-200.0,200,73.20195
-200.0,200,73.278929
-200.0,200,73.355736
-200.0,200,73.432536
-200.0,200,73.5095
-200.0,200,73.585972
-200.0,200,73.662274
-200.0,200,73.738994
-200.0,200,73.8155
-200.0,200,73.892261
-200.0,200,73.970035
-200.0,200,74.047646
-200.0,200,74.125135
-200.0,200,74.202715
-200.0,200,74.280386
-200.0,200,74.357874
-200.0,200,74.435508
-200.0,200,74.51297
-200.0,200,74.590238
-200.0,200,74.667848
-200.0,200,74.745106
-200.0,200,74.822137
-200.0,200,74.899077
-200.0,200,74.975769
-200.0,200,75.05271
-200.0,200,75.129259
-200.0,200,75.206248
-200.0,200,75.282889
-200.0,200,75.359736
-200.0,200,75.436706
-200.0,200,75.513542
-200.0,200,75.590424
-200.0,200,75.667017
-200.0,200,75.743598
-200.0,200,75.820719
-200.0,200,75.897529
-200.0,200,75.974375
-200.0,200,76.051238
-200.0,200,76.129175
-200.0,200,76.206515
-200.0,200,76.283209
-200.0,200,76.360102
-200.0,200,76.436848
-200.0,200,76.513533
-200.0,200,76.590371
-200.0,200,76.667038
-200.0,200,76.743637
-200.0,200,76.819833
-200.0,200,76.89645
-200.0,200,76.973182
-200.0,200,77.049636
-200.0,200,77.126964
-200.0,200,77.203576
-200.0,200,77.280223
-200.0,200,77.356786
-200.0,200,77.433278
-200.0,200,77.509813
-200.0,200,77.586412
-200.0,200,77.662457
-200.0,200,77.73906
-200.0,200,77.815604
-200.0,200,77.892074
-200.0,200,77.968757
-200.0,200,78.045151
-200.0,200,78.121859
-200.0,200,78.198451
-200.0,200,78.276961
-200.0,200,78.353982
-200.0,200,78.430986
-200.0,200,78.508592
-200.0,200,78.586172
-200.0,200,78.663643
-200.0,200,78.74253
-200.0,200,78.820663
-200.0,200,78.898308
-200.0,200,78.977482
-200.0,200,79.056431
-200.0,200,79.134054
-200.0,200,79.211119
-200.0,200,79.287663
-200.0,200,79.364184
-200.0,200,79.440877
-200.0,200,79.517507
-200.0,200,79.594425
-200.0,200,79.671474
-200.0,200,79.754656
-200.0,200,79.842603
-200.0,200,79.92253
-200.0,200,80.002004
-200.0,200,80.080724
-200.0,200,80.158012
-200.0,200,80.235245
-200.0,200,80.312091
-200.0,200,80.390966
-200.0,200,80.468673
-200.0,200,80.545665
-200.0,200,80.622748
-200.0,200,80.699509
-200.0,200,80.776847
-200.0,200,80.854046
-200.0,200,80.930548
-200.0,200,81.007474
-200.0,200,81.083935
-200.0,200,81.160727
-200.0,200,81.237588
-200.0,200,81.314124
-200.0,200,81.393363
-200.0,200,81.497102
-200.0,200,81.598967
-200.0,200,81.684472
-200.0,200,81.768951
-200.0,200,81.85206
-200.0,200,81.960474
-200.0,200,82.038121
-200.0,200,82.115093
-200.0,200,82.191591
-200.0,200,82.268012
-200.0,200,82.344389
-200.0,200,82.42074
-200.0,200,82.497928
-200.0,200,82.574592
-200.0,200,82.651297
-200.0,200,82.727334
-200.0,200,82.803818
-200.0,200,82.880209
-200.0,200,82.956277
-200.0,200,83.042946
-200.0,200,83.122616
-200.0,200,83.202375
-200.0,200,83.281627
-200.0,200,83.366813
-200.0,200,83.459784
-200.0,200,83.539001
-200.0,200,83.618051
-200.0,200,83.694978
-200.0,200,83.771495
-200.0,200,83.84804
-200.0,200,83.924436
-200.0,200,84.00088
-200.0,200,84.077722
-200.0,200,84.154399
-200.0,200,84.231364
-200.0,200,84.308198
-200.0,200,84.384974
-200.0,200,84.461785
-200.0,200,84.538455
-200.0,200,84.616468
-200.0,200,84.693699
-200.0,200,84.770561
-200.0,200,84.847487
-200.0,200,84.924191
-200.0,200,85.001068
-200.0,200,85.077674
-200.0,200,85.154654
-200.0,200,85.231799
-200.0,200,85.308937
-200.0,200,85.38626
-200.0,200,85.463474
-200.0,200,85.540637
-200.0,200,85.618038
-200.0,200,85.70551
-200.0,200,85.786705
-200.0,200,85.864046
-200.0,200,85.940787
-200.0,200,86.017942
-200.0,200,86.094078
-200.0,200,86.170784
-200.0,200,86.247372
-200.0,200,86.323541
-200.0,200,86.400231
-200.0,200,86.476558
-200.0,200,86.553103
-200.0,200,86.629411
-200.0,200,86.705842
-200.0,200,86.784075
-200.0,200,86.860706
-200.0,200,86.937382
-200.0,200,87.013867
-200.0,200,87.090493
-200.0,200,87.167277
-200.0,200,87.243841
-200.0,200,87.320625
-200.0,200,87.400052
-200.0,200,87.487838
-200.0,200,87.566551
-200.0,200,87.647505
-200.0,200,87.728434
-200.0,200,87.821225
-200.0,200,87.902533
-200.0,200,87.980891
-200.0,200,88.060079
-200.0,200,88.142069
-200.0,200,88.219808
-173.0,173,88.286209
-200.0,200,88.362967
-200.0,200,88.439491
-200.0,200,88.516183
-200.0,200,88.598378
-200.0,200,88.677675
-200.0,200,88.755001
-200.0,200,88.831787
-200.0,200,88.919427
-200.0,200,89.060099
-200.0,200,89.139859
-194.0,194,89.222491
-200.0,200,89.300663
-200.0,200,89.378992
-169.0,169,89.444001
-160.0,160,89.505345
-191.0,191,89.578838
-200.0,200,89.663543
-171.0,171,89.729834
-200.0,200,89.806845
-193.0,193,89.880703
-200.0,200,89.95805
-200.0,200,90.035185
-200.0,200,90.112399
-200.0,200,90.189992
-200.0,200,90.274438
-160.0,160,90.336935
-159.0,159,90.398579
-200.0,200,90.47568
-185.0,185,90.547357
