#{"t_start": 1748827817.828452, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.008133
-200.0,200,0.013504
-200.0,200,0.019103
-200.0,200,0.024435
-200.0,200,0.029787
-200.0,200,0.104373
-200.0,200,0.175175
-200.0,200,0.245899
-200.0,200,0.316155
-200.0,200,0.386334
-200.0,200,0.457146
-200.0,200,0.527793
-200.0,200,0.599392
-200.0,200,0.670164
-200.0,200,0.742742
-200.0,200,0.813794
-200.0,200,0.884344
-200.0,200,0.955835
-200.0,200,1.027531
-200.0,200,1.098293
-200.0,200,1.169193
-200.0,200,1.239983
-200.0,200,1.312451
-200.0,200,1.384148
-200.0,200,1.455399
-200.0,200,1.528318
-200.0,200,1.60032
-200.0,200,1.671597
-200.0,200,1.742681
-200.0,200,1.813316
-200.0,200,1.884348
-200.0,200,1.955594
-200.0,200,2.026301
-200.0,200,2.097754
-200.0,200,2.168533
-200.0,200,2.247402
-200.0,200,2.320474
-200.0,200,2.392331
-200.0,200,2.465158
-200.0,200,2.537098
-200.0,200,2.608753
-200.0,200,2.681203
-200.0,200,2.753874
-200.0,200,2.826004
-200.0,200,2.898221
-200.0,200,2.970197
-200.0,200,3.042277
-200.0,200,3.114661
-200.0,200,3.218966
-200.0,200,3.298555
-200.0,200,3.377556
-200.0,200,3.462688
-200.0,200,3.535898
-200.0,200,3.608376
-200.0,200,3.68092
-200.0,200,3.753589
-200.0,200,3.82623
-200.0,200,3.89913
-200.0,200,3.971844
-200.0,200,4.044599
-200.0,200,4.11741
-200.0,200,4.190166
-200.0,200,4.263057
-200.0,200,4.336625
-200.0,200,4.408836
-200.0,200,4.484184
-200.0,200,4.561702
-200.0,200,4.645972
-200.0,200,4.719849
-200.0,200,4.793788
-200.0,200,4.867434
-200.0,200,4.940228
-200.0,200,5.013579
-200.0,200,5.086956
-200.0,200,5.160119
-200.0,200,5.233553
-200.0,200,5.306679
-200.0,200,5.380308
-200.0,200,5.453201
-200.0,200,5.526423
-200.0,200,5.601445
-200.0,200,5.675139
-200.0,200,5.75207
-200.0,200,5.892103
-200.0,200,6.029147
-200.0,200,6.116117
-200.0,200,6.198581
-200.0,200,6.279623
-200.0,200,6.379446
-200.0,200,6.458964
-200.0,200,6.533686
-200.0,200,6.607907
-200.0,200,6.682471
-200.0,200,6.755949
-200.0,200,6.830283
-200.0,200,6.904564
-200.0,200,6.978819
-200.0,200,7.053176
-200.0,200,7.126978
-200.0,200,7.201024
-200.0,200,7.275425
-200.0,200,7.349669
-200.0,200,7.423961
-200.0,200,7.498544
-200.0,200,7.573237
-200.0,200,7.64785
-200.0,200,7.723484
-200.0,200,7.798268
-200.0,200,7.872853
-200.0,200,7.947917
-200.0,200,8.022957
-200.0,200,8.097577
-200.0,200,8.172322
-200.0,200,8.246992
-200.0,200,8.321567
-200.0,200,8.396503
-200.0,200,8.471869
-200.0,200,8.547172
-200.0,200,8.622387
-200.0,200,8.697664
-200.0,200,8.773181
-200.0,200,8.849058
-200.0,200,8.924522
-200.0,200,8.999827
-200.0,200,9.076016
-200.0,200,9.151712
-200.0,200,9.226705
-200.0,200,9.30237
-200.0,200,9.377842
-200.0,200,9.453491
-200.0,200,9.529299
-200.0,200,9.604646
-200.0,200,9.68016
-200.0,200,9.755745
-200.0,200,9.832312
-200.0,200,9.910588
-200.0,200,10.006899
-200.0,200,10.176173
-200.0,200,10.308624
-200.0,200,10.397656
-200.0,200,10.485818
-200.0,200,10.596067
-200.0,200,10.695933
-200.0,200,10.804884
-200.0,200,10.882018
-200.0,200,10.958679
-200.0,200,11.034926
-200.0,200,11.111279
-200.0,200,11.188179
-200.0,200,11.265118
-200.0,200,11.341294
-200.0,200,11.417625
-200.0,200,11.494214
-200.0,200,11.570707
-200.0,200,11.646853
-200.0,200,11.723414
-200.0,200,11.799819
-200.0,200,11.876105
-200.0,200,11.95295
-200.0,200,12.030094
-200.0,200,12.106783
-200.0,200,12.183521
-200.0,200,12.260491
-200.0,200,12.3376
-200.0,200,12.414052
-200.0,200,12.490943
-200.0,200,12.568208
-200.0,200,12.644918
-200.0,200,12.721619
-200.0,200,12.798324
-200.0,200,12.875324
-200.0,200,12.952371
-200.0,200,13.029354
-200.0,200,13.106266
-200.0,200,13.183352
-200.0,200,13.260489
-200.0,200,13.337306
-200.0,200,13.414256
-200.0,200,13.490917
-200.0,200,13.567571
-200.0,200,13.644276
-200.0,200,13.721026
-200.0,200,13.797968
-200.0,200,13.874621
-200.0,200,13.951381
-200.0,200,14.028196
-200.0,200,14.105581
-200.0,200,14.182713
-200.0,200,14.25955
-200.0,200,14.336324
-200.0,200,14.413115
-200.0,200,14.489962
-200.0,200,14.567192
-200.0,200,14.643861
-200.0,200,14.720496
-200.0,200,14.797273
-174.0,174,14.863808
-200.0,200,14.940456
-200.0,200,15.017108
-200.0,200,15.093762
-200.0,200,15.170672
-200.0,200,15.255001
-200.0,200,15.34332
-200.0,200,15.45536
-200.0,200,15.539277
-200.0,200,15.624983
-200.0,200,15.731424
-200.0,200,15.810775
-190.0,190,15.887877
-200.0,200,15.973369
-200.0,200,16.051876
-200.0,200,16.130341
-200.0,200,16.213915
-200.0,200,16.327249
-200.0,200,16.404946
-200.0,200,16.482592
-200.0,200,16.559918
-200.0,200,16.637192
-200.0,200,16.714372
-200.0,200,16.791619
-200.0,200,16.868862
-200.0,200,16.946015
-200.0,200,17.023352
-200.0,200,17.100411
-200.0,200,17.177414
-200.0,200,17.254564
-200.0,200,17.331672
-200.0,200,17.412761
-200.0,200,17.489987
-200.0,200,17.567185
-200.0,200,17.644382
-200.0,200,17.721107
-200.0,200,17.798109
-200.0,200,17.87489
-200.0,200,17.951728
-200.0,200,18.028877
-200.0,200,18.105896
-200.0,200,18.182943
-200.0,200,18.260212
-200.0,200,18.337315
-200.0,200,18.415749
-200.0,200,18.492629
-200.0,200,18.569501
-200.0,200,18.646163
-200.0,200,18.722777
-200.0,200,18.799609
-200.0,200,18.876879
-200.0,200,18.95688
-200.0,200,19.036513
-200.0,200,19.116604
-200.0,200,19.198835
-200.0,200,19.289157
-200.0,200,19.394568
-200.0,200,19.472507
-200.0,200,19.550417
-200.0,200,19.627416
-200.0,200,19.703917
-200.0,200,19.780682
-200.0,200,19.857395
-200.0,200,19.935153
-200.0,200,20.0141
-200.0,200,20.093419
-200.0,200,20.173505
-200.0,200,20.252892
-200.0,200,20.332567
-200.0,200,20.412123
-200.0,200,20.516931
-200.0,200,20.59402
-200.0,200,20.670621
-200.0,200,20.746872
-200.0,200,20.825018
-200.0,200,20.901706
-200.0,200,20.978062
-200.0,200,21.054186
-200.0,200,21.130039
-200.0,200,21.207055
-200.0,200,21.283376
-200.0,200,21.360107
-200.0,200,21.43743
-200.0,200,21.513822
-200.0,200,21.590502
-200.0,200,21.666752
-200.0,200,21.743158
-200.0,200,21.819572
-200.0,200,21.895898
-200.0,200,21.972502
-200.0,200,22.048684
-200.0,200,22.125299
-200.0,200,22.201736
-200.0,200,22.278004
-200.0,200,22.354684
-200.0,200,22.430923
-200.0,200,22.507438
-200.0,200,22.5839
-200.0,200,22.661664
-200.0,200,22.738656
-200.0,200,22.814875
-200.0,200,22.891798
-200.0,200,22.968528
-200.0,200,23.045034
-200.0,200,23.12171
-200.0,200,23.198132
-200.0,200,23.274582
-200.0,200,23.361913
-200.0,200,23.457745
-200.0,200,23.537454
-200.0,200,23.615254
-200.0,200,23.69248
-200.0,200,23.770978
-200.0,200,23.847894
-200.0,200,23.924753
-200.0,200,24.001634
-200.0,200,24.07851
-200.0,200,24.155128
-200.0,200,24.308244
-200.0,200,24.389972
-200.0,200,24.470482
-200.0,200,24.554092
-200.0,200,24.636578
-200.0,200,24.714635
-200.0,200,24.793033
-200.0,200,24.869904
-200.0,200,24.946708
-200.0,200,25.023665
-200.0,200,25.102306
-200.0,200,25.181153
-200.0,200,25.258264
-200.0,200,25.33517
-200.0,200,25.411711
-200.0,200,25.488202
-200.0,200,25.564773
-200.0,200,25.641037
-200.0,200,25.717723
-200.0,200,25.801921
-200.0,200,25.886675
-200.0,200,25.974666
-200.0,200,26.088831
-200.0,200,26.236897
-200.0,200,26.328267
-200.0,200,26.410043
-200.0,200,26.490674
-200.0,200,26.579725
-200.0,200,26.666476
-200.0,200,26.743054
-200.0,200,26.820183
-200.0,200,26.897677
-200.0,200,26.974565
-200.0,200,27.051354
-200.0,200,27.128084
-200.0,200,27.20486
-200.0,200,27.281912
-200.0,200,27.358675
-200.0,200,27.435617
-200.0,200,27.512244
-200.0,200,27.588947
-200.0,200,27.665672
-200.0,200,27.741935
-200.0,200,27.81851
-200.0,200,27.894814
-200.0,200,27.971451
-200.0,200,28.048142
-200.0,200,28.124482
-200.0,200,28.200682
-200.0,200,28.276799
-200.0,200,28.353164
-200.0,200,28.429685
-200.0,200,28.506125
-200.0,200,28.582657
-200.0,200,28.659609
-200.0,200,28.736998
-200.0,200,28.815862
-200.0,200,28.892691
-200.0,200,28.969234
-200.0,200,29.046869
-200.0,200,29.12365
-200.0,200,29.200203
-200.0,200,29.276253
-200.0,200,29.352926
-172.0,172,29.418435
-200.0,200,29.494513
-200.0,200,29.570982
-200.0,200,29.647111
-200.0,200,29.723614
-200.0,200,29.799566
-200.0,200,29.875848
-200.0,200,29.952224
-200.0,200,30.028147
-200.0,200,30.104548
-200.0,200,30.180913
-200.0,200,30.257717
-200.0,200,30.33446
-200.0,200,30.410896
-174.0,174,30.477523
-200.0,200,30.55412
-200.0,200,30.630683
-200.0,200,30.707203
-200.0,200,30.783635
-200.0,200,30.860434
-200.0,200,30.936736
-200.0,200,31.014668
-200.0,200,31.091176
-200.0,200,31.168403
-200.0,200,31.245156
-200.0,200,31.32158
-200.0,200,31.397981
-200.0,200,31.474683
-200.0,200,31.550881
-200.0,200,31.627336
-200.0,200,31.703717
-200.0,200,31.780035
-200.0,200,31.85653
