#{"t_start": 1748826055.530308, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.007276
-200.0,200,0.012902
-200.0,200,0.018735
-200.0,200,0.024236
-200.0,200,0.029792
-200.0,200,0.112748
-200.0,200,0.184411
-200.0,200,0.25613
-200.0,200,0.326878
-200.0,200,0.399073
-200.0,200,0.471681
-200.0,200,0.542934
-200.0,200,0.613755
-200.0,200,0.685008
-200.0,200,0.755948
-200.0,200,0.828455
-200.0,200,0.899011
-200.0,200,0.969184
-200.0,200,1.03996
-200.0,200,1.110672
-200.0,200,1.181099
-200.0,200,1.252022
-200.0,200,1.323029
-200.0,200,1.395754
-200.0,200,1.466892
-200.0,200,1.538184
-200.0,200,1.609137
-200.0,200,1.680499
-200.0,200,1.752054
-200.0,200,1.822913
-200.0,200,1.894145
-200.0,200,1.965598
-200.0,200,2.037336
-200.0,200,2.108434
-200.0,200,2.179454
-200.0,200,2.251018
-200.0,200,2.322959
-200.0,200,2.395034
-200.0,200,2.466494
-200.0,200,2.538362
-200.0,200,2.610004
-200.0,200,2.681746
-200.0,200,2.753706
-200.0,200,2.825755
-200.0,200,2.898105
-200.0,200,2.970263
-200.0,200,3.042253
-200.0,200,3.114384
-200.0,200,3.18653
-200.0,200,3.258708
-200.0,200,3.331397
-200.0,200,3.403745
-200.0,200,3.475938
-200.0,200,3.54897
-200.0,200,3.621529
-200.0,200,3.694143
-200.0,200,3.76698
-200.0,200,3.839351
-200.0,200,3.912103
-200.0,200,3.984594
-200.0,200,4.091748
-200.0,200,4.168666
-200.0,200,4.242532
-200.0,200,4.316078
-200.0,200,4.388999
-200.0,200,4.462744
-200.0,200,4.538702
-200.0,200,4.616412
-200.0,200,4.692304
-200.0,200,4.767565
-200.0,200,4.843786
-200.0,200,4.918007
-200.0,200,4.992218
-200.0,200,5.065369
-200.0,200,5.139214
-200.0,200,5.212585
-200.0,200,5.286128
-200.0,200,5.359911
-200.0,200,5.433021
-200.0,200,5.506876
-200.0,200,5.581291
-200.0,200,5.656629
-200.0,200,5.746706
-200.0,200,6.061318
-200.0,200,6.190561
-200.0,200,6.304098
-200.0,200,6.40896
-200.0,200,6.496643
-200.0,200,6.619148
-200.0,200,6.69819
-200.0,200,6.772976
-200.0,200,6.846922
-200.0,200,6.923327
-200.0,200,6.997322
-200.0,200,7.071123
-200.0,200,7.145434
-200.0,200,7.219091
-200.0,200,7.29371
-200.0,200,7.368213
-200.0,200,7.442868
-200.0,200,7.51728
-200.0,200,7.591718
-200.0,200,7.666446
-200.0,200,7.742106
-200.0,200,7.888992
-200.0,200,7.971184
-200.0,200,8.049079
-200.0,200,8.125486
-200.0,200,8.200543
-200.0,200,8.275529
-200.0,200,8.350774
-200.0,200,8.42569
-200.0,200,8.500651
-200.0,200,8.575735
-200.0,200,8.650715
-200.0,200,8.725751
-200.0,200,8.801036
-200.0,200,8.876583
-200.0,200,8.997226
-200.0,200,9.07541
-200.0,200,9.152526
-200.0,200,9.228816
-200.0,200,9.304332
-200.0,200,9.379694
-200.0,200,9.455461
-200.0,200,9.531082
-200.0,200,9.606618
-200.0,200,9.682149
-200.0,200,9.776004
-200.0,200,9.853936
-200.0,200,9.936323
-200.0,200,10.015908
-200.0,200,10.09521
-200.0,200,10.18568
-200.0,200,10.291871
-200.0,200,10.41867
-200.0,200,10.509887
-200.0,200,10.608532
-200.0,200,10.701635
-200.0,200,10.807103
-200.0,200,10.884457
-200.0,200,10.961838
-200.0,200,11.038663
-200.0,200,11.114963
-200.0,200,11.191233
-200.0,200,11.268981
-200.0,200,11.349113
-200.0,200,11.425864
-200.0,200,11.503782
-200.0,200,11.581051
-200.0,200,11.658649
-200.0,200,11.735673
-200.0,200,11.812403
-200.0,200,11.888228
-200.0,200,11.964725
-200.0,200,12.044305
-200.0,200,12.121873
-200.0,200,12.19908
-200.0,200,12.275764
-200.0,200,12.351917
-200.0,200,12.470774
-200.0,200,12.555531
-200.0,200,12.633842
-200.0,200,12.710648
-200.0,200,12.786956
-200.0,200,12.863761
-200.0,200,12.940275
-200.0,200,13.044589
-200.0,200,13.129963
-200.0,200,13.207923
-200.0,200,13.284526
-200.0,200,13.361203
-200.0,200,13.437651
-200.0,200,13.545354
-200.0,200,13.623663
-200.0,200,13.700798
-200.0,200,13.777865
-200.0,200,13.855076
-200.0,200,13.931935
-200.0,200,14.037628
-200.0,200,14.116992
-200.0,200,14.197414
-200.0,200,14.275032
-200.0,200,14.352804
-200.0,200,14.429957
-200.0,200,14.506771
-200.0,200,14.583002
-200.0,200,14.659869
-200.0,200,14.736936
-200.0,200,14.813643
-200.0,200,14.890345
-200.0,200,14.96709
-200.0,200,15.043988
-200.0,200,15.120683
-200.0,200,15.235898
-200.0,200,15.313154
-200.0,200,15.389558
-200.0,200,15.46783
-200.0,200,15.595491
-200.0,200,15.676189
-200.0,200,15.754389
-200.0,200,15.831199
-200.0,200,15.907939
-200.0,200,15.984971
-200.0,200,16.062202
-200.0,200,16.139407
-200.0,200,16.217279
-200.0,200,16.318878
-200.0,200,16.432867
-200.0,200,16.530005
-200.0,200,16.620763
-200.0,200,16.705713
-200.0,200,16.822963
-200.0,200,16.902487
-200.0,200,16.980773
-200.0,200,17.058364
-200.0,200,17.13516
-200.0,200,17.212221
-200.0,200,17.288774
-200.0,200,17.365693
-200.0,200,17.442783
-200.0,200,17.554098
-200.0,200,17.633269
-200.0,200,17.710482
-200.0,200,17.787438
-200.0,200,17.86496
-200.0,200,17.941767
-200.0,200,18.01879
-200.0,200,18.095861
-200.0,200,18.172883
-200.0,200,18.25002
-200.0,200,18.326921
-200.0,200,18.4059
-200.0,200,18.51714
-200.0,200,18.596578
-200.0,200,18.674851
-200.0,200,18.751842
-200.0,200,18.828926
-200.0,200,18.905675
-200.0,200,18.982107
-200.0,200,19.062081
-200.0,200,19.150187
-200.0,200,19.229153
-200.0,200,19.307493
-200.0,200,19.38508
-200.0,200,19.461944
-200.0,200,19.53813
-200.0,200,19.650153
-200.0,200,19.728269
-200.0,200,19.805057
-200.0,200,19.881816
-200.0,200,19.9584
-200.0,200,20.035695
-200.0,200,20.112208
-200.0,200,20.21966
-200.0,200,20.298008
-200.0,200,20.375035
-200.0,200,20.451876
-200.0,200,20.530611
-200.0,200,20.607821
-200.0,200,20.684769
-200.0,200,20.761908
-200.0,200,20.840332
-200.0,200,20.919242
-200.0,200,20.9977
-200.0,200,21.074863
-200.0,200,21.151447
-200.0,200,21.228131
-200.0,200,21.304764
-200.0,200,21.381558
-200.0,200,21.458684
-200.0,200,21.535635
-200.0,200,21.612465
-200.0,200,21.690148
-200.0,200,21.767031
-200.0,200,21.843713
-200.0,200,21.920119
-200.0,200,22.000831
-200.0,200,22.087848
-200.0,200,22.173572
-200.0,200,22.259196
-200.0,200,22.33761
-200.0,200,22.414581
-200.0,200,22.491075
-200.0,200,22.57466
-200.0,200,22.66401
-200.0,200,22.750489
-200.0,200,22.834667
-200.0,200,22.912287
-200.0,200,22.995771
-200.0,200,23.078842
-200.0,200,23.161132
-200.0,200,23.244122
-200.0,200,23.327433
-200.0,200,23.434033
-200.0,200,23.516806
-200.0,200,23.598179
-200.0,200,23.679526
-200.0,200,23.761276
-200.0,200,23.844348
-200.0,200,23.927994
-200.0,200,24.011043
-200.0,200,24.094002
-200.0,200,24.176119
-200.0,200,24.258566
-200.0,200,24.340977
-200.0,200,24.422762
-200.0,200,24.504542
-200.0,200,24.584662
-200.0,200,24.66763
-200.0,200,24.768137
-200.0,200,24.852328
-200.0,200,24.935856
-200.0,200,25.018545
-200.0,200,25.100544
-200.0,200,25.180746
-200.0,200,25.264217
-200.0,200,25.347926
-200.0,200,25.430754
-200.0,200,25.515739
-200.0,200,25.629118
-200.0,200,25.712459
-200.0,200,25.794827
-200.0,200,25.8773
-200.0,200,25.956308
