#{"t_start": 1748825934.4121752, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.007176
-200.0,200,0.012632
-200.0,200,0.018347
-200.0,200,0.023819
-200.0,200,0.029376
-200.0,200,0.104218
-200.0,200,0.182606
-200.0,200,0.284559
-200.0,200,0.361383
-200.0,200,0.433165
-200.0,200,0.50424
-200.0,200,0.575475
-200.0,200,0.646765
-200.0,200,0.719214
-200.0,200,0.791254
-200.0,200,0.862886
-200.0,200,0.934343
-200.0,200,1.009432
-200.0,200,1.08565
-200.0,200,1.161809
-200.0,200,1.24264
-200.0,200,1.317267
-200.0,200,1.389286
-200.0,200,1.460338
-200.0,200,1.531976
-200.0,200,1.603272
-200.0,200,1.67427
-200.0,200,1.746149
-200.0,200,1.817576
-200.0,200,1.889094
-200.0,200,1.960849
-200.0,200,2.034531
-200.0,200,2.106098
-200.0,200,2.177591
-200.0,200,2.249148
-200.0,200,2.320782
-200.0,200,2.392669
-200.0,200,2.464304
-200.0,200,2.53608
-200.0,200,2.608131
-200.0,200,2.680548
-200.0,200,2.75248
-200.0,200,2.824483
-200.0,200,2.896245
-200.0,200,2.968906
-200.0,200,3.041334
-200.0,200,3.113906
-200.0,200,3.186655
-200.0,200,3.259793
-200.0,200,3.331763
-200.0,200,3.406329
-200.0,200,3.48
-200.0,200,3.553649
-200.0,200,3.627839
-200.0,200,3.701588
-200.0,200,3.776017
-200.0,200,3.852834
-200.0,200,3.959741
-200.0,200,4.049784
-200.0,200,4.13768
-200.0,200,4.214804
-200.0,200,4.288173
-200.0,200,4.361451
-200.0,200,4.435243
-200.0,200,4.524092
-200.0,200,4.598659
-200.0,200,4.67199
-200.0,200,4.745498
-200.0,200,4.820095
-200.0,200,4.911288
-200.0,200,4.989536
-200.0,200,5.064735
-200.0,200,5.142124
-200.0,200,5.21511
-200.0,200,5.28936
-200.0,200,5.36346
-200.0,200,5.438247
-200.0,200,5.51904
-200.0,200,5.593835
-200.0,200,5.670198
-200.0,200,5.744508
-200.0,200,5.832505
-200.0,200,5.963492
-200.0,200,6.038681
-200.0,200,6.113293
-200.0,200,6.188387
-200.0,200,6.263141
-200.0,200,6.337575
-200.0,200,6.411963
-200.0,200,6.48599
-200.0,200,6.561073
-200.0,200,6.636697
-200.0,200,6.71219
-200.0,200,6.786973
-200.0,200,6.861408
-200.0,200,6.935859
-200.0,200,7.162896
-200.0,200,7.321892
-200.0,200,7.402322
-200.0,200,7.479999
-200.0,200,7.558705
-200.0,200,7.641619
-200.0,200,7.72002
-200.0,200,7.795418
-200.0,200,7.870094
-200.0,200,7.9456
-200.0,200,8.064463
-200.0,200,8.141115
-200.0,200,8.216209
-200.0,200,8.309889
-200.0,200,8.43066
-200.0,200,8.552855
-200.0,200,8.648614
-200.0,200,8.730303
-200.0,200,8.811689
-200.0,200,8.892882
-200.0,200,9.005285
-200.0,200,9.086758
-200.0,200,9.170637
-200.0,200,9.248864
-200.0,200,9.327013
-200.0,200,9.403246
-200.0,200,9.482782
-200.0,200,9.560587
-200.0,200,9.642831
-200.0,200,9.724008
-200.0,200,9.802035
-200.0,200,9.878726
-200.0,200,9.954592
-200.0,200,10.030944
-200.0,200,10.10752
-200.0,200,10.183361
-200.0,200,10.259681
-200.0,200,10.335867
-200.0,200,10.412571
-200.0,200,10.489361
-200.0,200,10.58554
-200.0,200,10.703282
-200.0,200,10.8009
-200.0,200,10.899763
-200.0,200,10.987964
-200.0,200,11.084857
-200.0,200,11.170813
-200.0,200,11.257582
-200.0,200,11.374756
-200.0,200,11.453407
-200.0,200,11.530472
-200.0,200,11.607657
-200.0,200,11.684784
-200.0,200,11.765043
-200.0,200,11.843207
-200.0,200,11.921679
-200.0,200,12.000025
-200.0,200,12.103963
-200.0,200,12.211853
-200.0,200,12.298664
-200.0,200,12.378182
-200.0,200,12.459022
-200.0,200,12.535731
-200.0,200,12.612449
-200.0,200,12.694511
-200.0,200,12.773226
-200.0,200,12.853544
-200.0,200,13.009119
-200.0,200,13.15058
-200.0,200,13.246257
-200.0,200,13.332173
-200.0,200,13.420831
-200.0,200,13.536138
-200.0,200,13.61862
-200.0,200,13.700739
-200.0,200,13.782778
-200.0,200,13.864319
-200.0,200,13.946317
-200.0,200,14.034093
-200.0,200,14.116973
-200.0,200,14.198435
-200.0,200,14.276405
-200.0,200,14.353508
-200.0,200,14.430644
-200.0,200,14.51165
-200.0,200,14.593992
-200.0,200,14.677637
-200.0,200,14.758438
-200.0,200,14.836224
-200.0,200,14.91496
-200.0,200,14.999359
-200.0,200,15.084905
-200.0,200,15.197627
-200.0,200,15.281858
-200.0,200,15.367156
-200.0,200,15.448341
-200.0,200,15.528307
-200.0,200,15.608898
-200.0,200,15.69125
-200.0,200,15.774256
-200.0,200,15.856084
-200.0,200,15.937587
-200.0,200,16.01834
-200.0,200,16.101904
-200.0,200,16.183518
-200.0,200,16.262522
-200.0,200,16.34038
-200.0,200,16.417803
-200.0,200,16.49474
-200.0,200,16.571905
-200.0,200,16.648817
-200.0,200,16.725876
-200.0,200,16.803258
-200.0,200,16.887888
-200.0,200,16.968772
-200.0,200,17.046602
-200.0,200,17.123667
-200.0,200,17.200864
-200.0,200,17.277853
-200.0,200,17.355074
-200.0,200,17.43168
-200.0,200,17.50839
-200.0,200,17.584806
-200.0,200,17.667956
-200.0,200,17.753284
-200.0,200,17.838277
-200.0,200,17.916141
-200.0,200,17.993107
-200.0,200,18.069845
-200.0,200,18.150105
-200.0,200,18.237517
-200.0,200,18.322076
-200.0,200,18.39992
-200.0,200,18.481631
-200.0,200,18.573733
-200.0,200,18.672058
-200.0,200,18.786997
-200.0,200,18.884845
-200.0,200,18.97926
-200.0,200,19.073924
-200.0,200,19.188824
-200.0,200,19.266041
-200.0,200,19.371545
-200.0,200,19.454172
-200.0,200,19.53762
-200.0,200,19.616742
-200.0,200,19.698476
-200.0,200,19.780838
-200.0,200,19.86363
-200.0,200,19.946148
-200.0,200,20.027097
-200.0,200,20.104855
-200.0,200,20.18451
-200.0,200,20.267
-200.0,200,20.353308
-200.0,200,20.434756
-200.0,200,20.512764
-200.0,200,20.589949
-200.0,200,20.666789
-200.0,200,20.74849
-200.0,200,20.830682
-200.0,200,20.911017
-200.0,200,20.990862
-200.0,200,21.070661
-200.0,200,21.148232
-200.0,200,21.230477
