#{"t_start": 1748828990.996974, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.00734
-200.0,200,0.013032
-200.0,200,0.021334
-200.0,200,0.027376
-200.0,200,0.033305
-200.0,200,0.109202
-200.0,200,0.179667
-200.0,200,0.250588
-200.0,200,0.325041
-200.0,200,0.397526
-200.0,200,0.468733
-200.0,200,0.54087
-200.0,200,0.612213
-200.0,200,0.683272
-200.0,200,0.753678
-200.0,200,0.824629
-200.0,200,0.897733
-200.0,200,0.970109
-200.0,200,1.041524
-200.0,200,1.11415
-200.0,200,1.185073
-200.0,200,1.255948
-200.0,200,1.327277
-200.0,200,1.399952
-200.0,200,1.473596
-200.0,200,1.545383
-200.0,200,1.616307
-200.0,200,1.687668
-200.0,200,1.759298
-200.0,200,1.830822
-200.0,200,1.902171
-200.0,200,1.973785
-200.0,200,2.045956
-200.0,200,2.117663
-200.0,200,2.18925
-200.0,200,2.261519
-200.0,200,2.333939
-200.0,200,2.485599
-200.0,200,2.561088
-200.0,200,2.633799
-200.0,200,2.706569
-200.0,200,2.778417
-200.0,200,2.85025
-200.0,200,2.922254
-200.0,200,2.994991
-200.0,200,3.067937
-200.0,200,3.140922
-200.0,200,3.213707
-200.0,200,3.289214
-200.0,200,3.364029
-200.0,200,3.438286
-200.0,200,3.514587
-200.0,200,3.588299
-200.0,200,3.661577
-200.0,200,3.735191
-200.0,200,3.809614
-200.0,200,3.896239
-200.0,200,3.970074
-200.0,200,4.043758
-200.0,200,4.126448
-200.0,200,4.200051
-200.0,200,4.273868
-200.0,200,4.3481
-200.0,200,4.439444
-200.0,200,4.512988
-200.0,200,4.586495
-200.0,200,4.660999
-200.0,200,4.734876
-200.0,200,4.809756
-200.0,200,4.883716
-200.0,200,4.957377
-200.0,200,5.031073
-200.0,200,5.126603
-200.0,200,5.202289
-200.0,200,5.275682
-200.0,200,5.348959
-200.0,200,5.42293
-200.0,200,5.496455
-200.0,200,5.56991
-200.0,200,5.644759
-200.0,200,5.719356
-200.0,200,5.79347
-200.0,200,5.867405
-200.0,200,5.94197
-200.0,200,6.016208
-200.0,200,6.090607
-200.0,200,6.164546
-200.0,200,6.239183
-200.0,200,6.313857
-200.0,200,6.388026
-200.0,200,6.462664
-200.0,200,6.536965
-200.0,200,6.610992
-200.0,200,6.6858
-200.0,200,6.760374
-200.0,200,6.835086
-200.0,200,6.909961
-200.0,200,6.984677
-200.0,200,7.059289
-200.0,200,7.13397
-200.0,200,7.208915
-200.0,200,7.283845
-200.0,200,7.359079
-200.0,200,7.433689
-200.0,200,7.508443
-200.0,200,7.58349
-200.0,200,7.658096
-200.0,200,7.734224
-200.0,200,7.809115
-200.0,200,7.884943
-200.0,200,7.961935
-200.0,200,8.046384
-200.0,200,8.161873
-200.0,200,8.246525
-200.0,200,8.327029
-200.0,200,8.404528
-200.0,200,8.485699
-200.0,200,8.596143
-200.0,200,8.67258
-200.0,200,8.748
-200.0,200,8.823554
-200.0,200,8.898764
-200.0,200,8.974563
-200.0,200,9.05155
-200.0,200,9.127564
-200.0,200,9.203273
-200.0,200,9.298596
-200.0,200,9.375844
-200.0,200,9.45211
-200.0,200,9.527955
-200.0,200,9.604233
-200.0,200,9.680375
-200.0,200,9.756745
-200.0,200,9.833479
-200.0,200,9.911571
-200.0,200,9.988696
-200.0,200,10.145021
-200.0,200,10.225518
-200.0,200,10.305924
-200.0,200,10.527503
-200.0,200,10.607389
-200.0,200,10.686298
