#{"t_start": 1748827934.765093, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.007363
-200.0,200,0.012859
-200.0,200,0.018616
-200.0,200,0.024049
-200.0,200,0.029486
-200.0,200,0.103574
-200.0,200,0.174128
-200.0,200,0.244547
-200.0,200,0.314408
-200.0,200,0.384736
-200.0,200,0.455388
-200.0,200,0.526006
-200.0,200,0.597304
-200.0,200,0.668476
-200.0,200,0.740062
-200.0,200,0.811983
-200.0,200,0.883523
-200.0,200,0.955048
-200.0,200,1.026117
-200.0,200,1.097489
-200.0,200,1.168471
-200.0,200,1.239092
-200.0,200,1.30979
-200.0,200,1.381465
-200.0,200,1.457989
-200.0,200,1.529853
-200.0,200,1.601815
-200.0,200,1.673403
-200.0,200,1.744468
-200.0,200,1.815366
-200.0,200,1.887556
-200.0,200,1.959281
-200.0,200,2.031056
-200.0,200,2.102451
-200.0,200,2.17398
-200.0,200,2.246025
-200.0,200,2.317682
-200.0,200,2.393494
-200.0,200,2.466618
-200.0,200,2.538568
-200.0,200,2.844453
-200.0,200,2.925207
-200.0,200,3.000574
-200.0,200,3.074995
-200.0,200,3.149927
-200.0,200,3.224928
-200.0,200,3.299843
-200.0,200,3.449223
-200.0,200,3.522226
-200.0,200,3.596602
-200.0,200,3.669612
-200.0,200,3.741638
-200.0,200,3.814173
-200.0,200,3.886617
-200.0,200,3.959251
-200.0,200,4.031364
-200.0,200,4.103977
-200.0,200,4.176494
-200.0,200,4.249147
-200.0,200,4.322519
-200.0,200,4.395259
-200.0,200,4.468322
-200.0,200,4.541653
-200.0,200,4.614697
-200.0,200,4.687734
-200.0,200,4.761008
-200.0,200,4.834206
-200.0,200,4.911306
-200.0,200,4.986326
-200.0,200,5.059218
-200.0,200,5.132954
-200.0,200,5.206493
-200.0,200,5.280277
-200.0,200,5.354266
-200.0,200,5.427714
-200.0,200,5.504675
-200.0,200,5.577846
-200.0,200,5.650863
-200.0,200,5.725815
-200.0,200,5.831099
-200.0,200,5.909706
-200.0,200,5.992749
-200.0,200,6.078577
-200.0,200,6.192812
-200.0,200,6.279088
-200.0,200,6.361536
-200.0,200,6.442964
-200.0,200,6.52484
-200.0,200,6.638802
-200.0,200,6.713318
-200.0,200,6.789324
-200.0,200,6.864331
-200.0,200,6.963552
-200.0,200,7.049251
-200.0,200,7.124263
-200.0,200,7.198927
-200.0,200,7.274414
-200.0,200,7.349153
-200.0,200,7.424077
-200.0,200,7.498807
-200.0,200,7.573955
-200.0,200,7.648979
-200.0,200,7.724264
-200.0,200,7.799048
-200.0,200,7.877345
-200.0,200,7.953149
-200.0,200,8.028046
-200.0,200,8.102782
-200.0,200,8.177882
-200.0,200,8.252841
-200.0,200,8.328037
-200.0,200,8.403229
-200.0,200,8.481453
-200.0,200,8.612095
-200.0,200,8.692428
-200.0,200,8.769418
-200.0,200,8.846274
-200.0,200,8.921751
-200.0,200,8.99715
-200.0,200,9.073955
-200.0,200,9.158777
-200.0,200,9.237157
-200.0,200,9.313526
-200.0,200,9.388685
-200.0,200,9.464345
-200.0,200,9.54026
-200.0,200,9.620867
-200.0,200,9.702638
-200.0,200,9.778884
-200.0,200,9.854944
-200.0,200,9.9309
-200.0,200,10.014729
-200.0,200,10.091799
-200.0,200,10.16765
-200.0,200,10.2442
-200.0,200,10.320398
-200.0,200,10.402668
-200.0,200,10.494765
-200.0,200,10.609132
-200.0,200,10.695188
-200.0,200,10.780726
-200.0,200,10.882141
-200.0,200,10.966978
-200.0,200,11.044038
-200.0,200,11.120743
-200.0,200,11.197586
-200.0,200,11.273933
-200.0,200,11.350221
-200.0,200,11.426534
-200.0,200,11.50305
-200.0,200,11.579419
-200.0,200,11.655776
-200.0,200,11.733202
-200.0,200,11.8095
-200.0,200,11.885973
-200.0,200,11.962888
-200.0,200,12.039607
-200.0,200,12.117458
-200.0,200,12.194307
-200.0,200,12.271124
-200.0,200,12.34777
-200.0,200,12.424419
-200.0,200,12.501258
-200.0,200,12.577851
-200.0,200,12.654264
-200.0,200,12.731051
-200.0,200,12.807614
-200.0,200,12.884193
-200.0,200,12.96064
-200.0,200,13.037221
-200.0,200,13.113893
-200.0,200,13.190335
-200.0,200,13.267135
-200.0,200,13.343627
-200.0,200,13.420144
-200.0,200,13.49683
-200.0,200,13.57317
-200.0,200,13.64969
-200.0,200,13.76362
-200.0,200,13.853173
-200.0,200,13.93187
-200.0,200,14.010132
-200.0,200,14.08726
-200.0,200,14.163673
-200.0,200,14.24134
-200.0,200,14.319518
-200.0,200,14.396132
-200.0,200,14.472932
-200.0,200,14.548932
-200.0,200,14.625436
