#{"t_start": 1748827581.884597, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,62.997813
-200.0,200,63.082709
-200.0,200,63.168092
-200.0,200,63.252166
-200.0,200,63.331889
-200.0,200,63.409644
-200.0,200,63.486913
-200.0,200,63.563801
-200.0,200,63.642531
-200.0,200,63.728626
-200.0,200,63.80826
-200.0,200,63.885829
-200.0,200,63.973301
-200.0,200,64.057859
-200.0,200,64.14219
-200.0,200,64.225538
-200.0,200,64.306997
-200.0,200,64.389555
-200.0,200,64.472467
-200.0,200,64.554927
-200.0,200,64.637127
-200.0,200,64.719663
-200.0,200,64.802391
-200.0,200,64.885918
-200.0,200,64.972312
-200.0,200,65.056004
-200.0,200,65.161165
-200.0,200,65.239902
-200.0,200,65.317885
-189.0,189,65.390273
-200.0,200,65.466879
-200.0,200,65.543322
-200.0,200,65.620019
-200.0,200,65.696954
-190.0,190,65.770331
-200.0,200,65.84757
-200.0,200,65.924555
-200.0,200,66.001298
-200.0,200,66.079037
-200.0,200,66.164034
-200.0,200,66.249255
-178.0,178,66.324126
-200.0,200,66.408195
-200.0,200,66.491642
-200.0,200,66.574592
-200.0,200,66.657088
-200.0,200,66.737503
-200.0,200,66.819958
-172.0,172,66.891056
-166.0,166,66.983063
-200.0,200,67.070434
-200.0,200,67.155131
-200.0,200,67.238111
-200.0,200,67.320568
-167.0,167,67.388635
-200.0,200,67.468273
-200.0,200,67.551004
-200.0,200,67.633224
-200.0,200,67.715831
-200.0,200,67.798956
-200.0,200,67.881221
-160.0,160,67.947802
-200.0,200,68.03052
-200.0,200,68.112698
-162.0,162,68.179031
-200.0,200,68.260496
-165.0,165,68.329085
-200.0,200,68.412041
-156.0,156,68.476174
-200.0,200,68.558776
-164.0,164,68.626285
-200.0,200,68.713072
-166.0,166,68.78418
-167.0,167,68.854448
-200.0,200,68.936367
-200.0,200,69.040057
-200.0,200,69.121682
-200.0,200,69.207393
-200.0,200,69.291108
-198.0,198,69.374793
-159.0,159,69.449005
-200.0,200,69.54589
-170.0,170,69.618404
-200.0,200,69.703101
-164.0,164,69.771049
-161.0,161,69.836537
-200.0,200,69.917589
-172.0,172,69.986467
-200.0,200,70.067168
-200.0,200,70.146106
-166.0,166,70.210747
-200.0,200,70.288226
-200.0,200,70.366489
-200.0,200,70.449255
-168.0,168,70.517826
-200.0,200,70.600495
-183.0,183,70.676595
-200.0,200,70.759096
-200.0,200,70.838629
-200.0,200,70.91612
-158.0,158,70.976718
-159.0,159,71.037947
-200.0,200,71.114828
-200.0,200,71.194064
-158.0,158,71.260375
-200.0,200,71.346625
-200.0,200,71.42577
-200.0,200,71.503488
-200.0,200,71.580709
-200.0,200,71.657908
-169.0,169,71.723103
-167.0,167,71.787502
-162.0,162,71.850075
-200.0,200,71.926603
-169.0,169,71.991414
-200.0,200,72.06807
-166.0,166,72.131594
-200.0,200,72.208441
-189.0,189,72.28093
-163.0,163,72.343357
-159.0,159,72.404505
-200.0,200,72.480756
-198.0,198,72.556519
-157.0,157,72.616888
-164.0,164,72.67967
-157.0,157,72.739756
-153.0,153,72.798646
-161.0,161,72.860367
-158.0,158,72.920744
-151.0,151,72.978648
-157.0,157,73.038716
-153.0,153,73.097433
-149.0,149,73.154446
-193.0,193,73.228741
-200.0,200,73.305286
-152.0,152,73.3636
-150.0,150,73.436935
-179.0,179,73.523985
-172.0,172,73.590546
-200.0,200,73.667196
-182.0,182,73.736849
-192.0,192,73.810537
-130.0,130,73.86054
-176.0,176,73.927722
-161.0,161,73.989478
-173.0,173,74.055758
-200.0,200,74.13204
-142.0,142,74.187194
-186.0,186,74.261052
-162.0,162,74.324704
-147.0,147,74.381954
-200.0,200,74.458351
-169.0,169,74.522895
-182.0,182,74.592362
-194.0,194,74.666009
-139.0,139,74.719147
-141.0,141,74.773033
-142.0,142,74.827443
-163.0,163,74.889666
-146.0,146,74.945689
-200.0,200,75.022283
-147.0,147,75.078319
-146.0,146,75.134385
-167.0,167,75.198338
-141.0,141,75.252246
-136.0,136,75.304345
-200.0,200,75.380935
-143.0,143,75.435622
-200.0,200,75.512194
-200.0,200,75.590155
-142.0,142,75.64444
-140.0,140,75.698177
-148.0,148,75.754809
-200.0,200,75.831135
-129.0,129,75.880433
-145.0,145,75.935835
-200.0,200,76.012045
-185.0,185,76.082821
-190.0,190,76.15503
-200.0,200,76.231265
-161.0,161,76.29275
-197.0,197,76.367713
-138.0,138,76.420324
-164.0,164,76.482979
-144.0,144,76.537632
-200.0,200,76.613809
-200.0,200,76.690404
-200.0,200,76.766528
-152.0,152,76.824628
-160.0,160,76.885816
-193.0,193,76.959392
-187.0,187,77.030706
-102.0,102,77.069531
-189.0,189,77.141602
-174.0,174,77.209108
-153.0,153,77.268418
-171.0,171,77.334068
-155.0,155,77.393695
-158.0,158,77.454452
-150.0,150,77.512965
-147.0,147,77.570532
-200.0,200,77.647794
-148.0,148,77.706719
-200.0,200,77.784153
-200.0,200,77.863142
-200.0,200,77.940459
-144.0,144,77.995876
-200.0,200,78.074997
-162.0,162,78.140003
-164.0,164,78.204077
-151.0,151,78.262733
-146.0,146,78.319071
-165.0,165,78.382664
-200.0,200,78.459936
-165.0,165,78.523208
-147.0,147,78.579436
-157.0,157,78.639672
-144.0,144,78.694954
-200.0,200,78.771269
-147.0,147,78.827808
-200.0,200,78.904391
-200.0,200,78.995328
-200.0,200,79.073187
-200.0,200,79.150082
-165.0,165,79.213565
-200.0,200,79.290132
-159.0,159,79.351003
-152.0,152,79.409415
-200.0,200,79.485967
-200.0,200,79.562602
-200.0,200,79.642574
-200.0,200,79.721492
-146.0,146,79.778107
-152.0,152,79.838466
-200.0,200,79.916127
-200.0,200,79.993588
-200.0,200,80.070666
-200.0,200,80.148117
-200.0,200,80.225249
-200.0,200,80.302308
-200.0,200,80.379562
-200.0,200,80.456538
-200.0,200,80.533508
-200.0,200,80.610503
-200.0,200,80.687876
-177.0,177,80.756757
-200.0,200,80.834347
-200.0,200,80.912151
-200.0,200,80.990086
-171.0,171,81.056344
-168.0,168,81.121779
-200.0,200,81.199197
-200.0,200,81.276949
-200.0,200,81.354584
-164.0,164,81.418523
-200.0,200,81.495775
-200.0,200,81.573356
-200.0,200,81.650492
-200.0,200,81.728066
-200.0,200,81.804836
-200.0,200,81.881899
-200.0,200,81.960246
-200.0,200,82.037317
-200.0,200,82.115129
-145.0,145,82.171295
-200.0,200,82.248254
-200.0,200,82.325269
-147.0,147,82.381622
-148.0,148,82.438312
-161.0,161,82.500396
-200.0,200,82.577774
-200.0,200,82.654886
-200.0,200,82.732023
-200.0,200,82.808959
-152.0,152,82.867879
-157.0,157,82.930432
-124.0,124,82.981398
-200.0,200,83.070423
-200.0,200,83.149955
-177.0,177,83.220123
-169.0,169,83.285959
-200.0,200,83.36329
-197.0,197,83.439674
-153.0,153,83.498463
-168.0,168,83.563293
-200.0,200,83.640266
-158.0,158,83.701512
-144.0,144,83.757068
-147.0,147,83.813588
-90.0,90,83.848362
-106.0,106,83.889337
-184.0,184,83.960222
-200.0,200,84.036995
-172.0,172,84.103986
-163.0,163,84.166317
-152.0,152,84.224815
-162.0,162,84.286666
-151.0,151,84.344336
-182.0,182,84.413959
-171.0,171,84.479117
-141.0,141,84.532774
-142.0,142,84.587232
-97.0,97,84.62446
-156.0,156,84.683909
-171.0,171,84.748976
-154.0,154,84.808169
-151.0,151,84.866134
-90.0,90,84.900688
-86.0,86,84.933732
-158.0,158,84.994529
-200.0,200,85.07076
-167.0,167,85.135954
-160.0,160,85.199769
-157.0,157,85.261502
-176.0,176,85.329239
-152.0,152,85.387846
-169.0,169,85.452525
-159.0,159,85.513881
-106.0,106,85.554547
-99.0,99,85.592463
-174.0,174,85.659
-154.0,154,85.71774
-198.0,198,85.79349
-155.0,155,85.852651
-137.0,137,85.904971
-158.0,158,85.965479
-140.0,140,86.018852
-87.0,87,86.051971
-87.0,87,86.085161
-138.0,138,86.137882
-148.0,148,86.196258
-138.0,138,86.249637
-88.0,88,86.283685
-152.0,152,86.34221
-154.0,154,86.401416
-148.0,148,86.458143
-93.0,93,86.493922
-200.0,200,86.570841
-141.0,141,86.624853
-92.0,92,86.660035
-136.0,136,86.712299
-161.0,161,86.773896
-200.0,200,86.850446
-137.0,137,86.902875
-149.0,149,86.960264
-140.0,140,87.013668
-137.0,137,87.066156
-151.0,151,87.124109
-100.0,100,87.162075
-142.0,142,87.216091
-149.0,149,87.273095
-146.0,146,87.328866
